Time [s],ECI X [km],ECI Y [km],ECI Y [km],ECI dX [km/s],ECI dY [km/s],ECI dZ [km/s],sigma1,sigma2,sigma3,Omega1 [rad/s],Omega2 [rad/s],Omega3 [rad/s],ECI X [km],ECI Y [km],ECI Z [km],ECI dX [km/s],ECI dY [km/s],ECI dZ [km/s],sigma1,sigma2,sigma3,Omega1 [rad/s],Omega2 [rad/s],Omega3 [rad/s]
1350,42262.66563,4129.566904,0,-0.297973023,3.049299771,0,0,0,-0.199012214,0,0,7.22E-05,42262.682,4129.578317,0,-0.297950196,3.049267034,0,0,0,-0.199012214,0,0,0.00207215
1360,42259.67491,4160.058814,0,-0.300172364,3.049084439,0,0,0,-0.188449671,0,0,7.22E-05,42259.6915,4160.06991,0,-0.300150172,3.049051268,0,0,0,-0.188449671,0,0,0.00207215
1370,42256.6622,4190.548563,0,-0.302371541,3.048867508,0,0,0,-0.17792758,0,0,7.22E-05,42256.67899,4190.559337,0,-0.302349993,3.048833915,0,0,0,-0.17792758,0,0,0.00207215
1380,42253.6275,4221.036135,0,-0.304570552,3.048648977,0,0,0,-0.167443539,0,0,7.22E-05,42253.6445,4221.046583,0,-0.304549656,3.048614975,0,0,0,-0.167443539,0,0,0.00207215
1390,42250.5708,4251.521513,0,-0.306769397,3.048428846,0,0,0,-0.156995183,0,0,7.22E-05,42250.588,4251.531632,0,-0.30674916,3.048394448,0,0,0,-0.156995183,0,0,0.00207215
1400,42247.49212,4282.004682,0,-0.308968075,3.048207116,0,0,0,-0.146580172,0,0,7.22E-05,42247.50951,4282.014467,0,-0.308948505,3.048172334,0,0,0,-0.146580172,0,0,0.00207215
1410,42244.39146,4312.485625,0,-0.311166585,3.047983786,0,0,0,-0.1361962,0,0,7.22E-05,42244.40903,4312.495073,0,-0.311147689,3.047948633,0,0,0,-0.1361962,0,0,0.00207215
1420,42241.26881,4342.964327,0,-0.313364926,3.047758856,0,0,0,-0.125840984,0,0,7.22E-05,42241.28656,4342.973434,0,-0.313346711,3.047723345,0,0,0,-0.125840984,0,0,0.00207215
1430,42238.12417,4373.440771,0,-0.315563097,3.047532327,0,0,0,-0.115512268,0,0,7.22E-05,42238.1421,4373.449535,0,-0.31554557,3.047496471,0,0,0,-0.115512268,0,0,0.00207215
1440,42234.95756,4403.914942,0,-0.317761097,3.047304197,0,0,0,-0.105207816,0,0,7.22E-05,42234.97565,4403.923358,0,-0.317744265,3.047268011,0,0,0,-0.105207816,0,0,0.00207215
1450,42231.76896,4434.386824,0,-0.319958926,3.047074469,0,0,0,-0.094925415,0,0,7.22E-05,42231.78721,4434.39489,0,-0.319942794,3.047037964,0,0,0,-0.094925415,0,0,0.00207215
1460,42228.55839,4464.8564,0,-0.322156582,3.04684314,0,0,0,-0.084662868,0,0,7.22E-05,42228.57679,4464.864112,0,-0.322141157,3.046806331,0,0,0,-0.084662868,0,0,0.00207215
1470,42225.32584,4495.323655,0,-0.324354064,3.046610211,0,0,0,-0.074417997,0,0,7.22E-05,42225.34439,4495.331011,0,-0.324339352,3.046573113,0,0,0,-0.074417997,0,0,0.00207215
1480,42222.07132,4525.788572,0,-0.326551372,3.046375683,0,0,0,-0.064188639,0,0,7.22E-05,42222.09001,4525.795569,0,-0.326537378,3.046338308,0,0,0,-0.064188639,0,0,0.00207215
1490,42218.79483,4556.251136,0,-0.328748505,3.046139555,0,0,0,-0.053972641,0,0,7.22E-05,42218.81364,4556.257772,0,-0.328735234,3.046101917,0,0,0,-0.053972641,0,0,0.00207215
1500,42215.49636,4586.711331,0,-0.330945462,3.045901828,0,0,0,-0.043767864,0,0,7.22E-05,42215.5153,4586.717602,0,-0.330932919,3.04586394,0,0,0,-0.043767864,0,0,0.00207215
1510,42212.17593,4617.16914,0,-0.333142242,3.0456625,0,0,0,-0.033572177,0,0,7.22E-05,42212.19499,4617.175045,0,-0.333130432,3.045624378,0,0,0,-0.033572177,0,0,0.00207215
1520,42208.83352,4647.624548,0,-0.335338845,3.045421574,0,0,0,-0.023383457,0,0,7.22E-05,42208.8527,4647.630085,0,-0.335327771,3.045383231,0,0,0,-0.023383457,0,0,0.00207215
1530,42205.46916,4678.077538,0,-0.337535268,3.045179047,0,0,0,-0.013199587,0,0,7.22E-05,42205.48843,4678.082705,0,-0.337524936,3.045140498,0,0,0,-0.013199587,0,0,0.00207215
1540,42202.08283,4708.528096,0,-0.339731512,3.044934921,0,0,0,-0.003018454,0,0,7.22E-05,42202.1022,4708.532889,0,-0.339721925,3.04489618,0,0,0,-0.003018454,0,0,0.00207215
1550,42198.67453,4738.976203,0,-0.341927576,3.044689196,0,0,0,0.007162054,0,0,7.22E-05,42198.69399,4738.980623,0,-0.341918737,3.044650277,0,0,0,0.007162054,0,0,0.00207215
1560,42195.24428,4769.421846,0,-0.344123458,3.044441871,0,0,0,0.017344046,0,0,7.22E-05,42195.26382,4769.42589,0,-0.344115371,3.044402789,0,0,0,0.017344046,0,0,0.00207215
1570,42191.79207,4799.865007,0,-0.346319158,3.044192947,0,0,0,0.027529635,0,0,7.22E-05,42191.81169,4799.868673,0,-0.346311826,3.044153716,0,0,0,0.027529635,0,0,0.00207215
1580,42188.31791,4830.305671,0,-0.348514675,3.043942423,0,0,0,0.037720934,0,0,7.22E-05,42188.33759,4830.308959,0,-0.348508101,3.043903059,0,0,0,0.037720934,0,0,0.00207215
1590,42184.82178,4860.743822,0,-0.350710009,3.043690301,0,0,0,0.047920064,0,0,7.22E-05,42184.84153,4860.746729,0,-0.350704194,3.043650817,0,0,0,0.047920064,0,0,0.00207215
1600,42181.30371,4891.179444,0,-0.352905157,3.043436579,0,0,0,0.058129151,0,0,7.22E-05,42181.3235,4891.18197,0,-0.352900105,3.04339699,0,0,0,0.058129151,0,0,0.00207215
1610,42177.76368,4921.61252,0,-0.35510012,3.043181258,0,0,0,0.068350328,0,0,7.22E-05,42177.78352,4921.614664,0,-0.355095832,3.04314158,0,0,0,0.068350328,0,0,0.00207215
1620,42174.20171,4952.043035,0,-0.357294897,3.042924339,0,0,0,0.07858574,0,0,7.22E-05,42174.22159,4952.044796,0,-0.357291375,3.042884585,0,0,0,0.07858574,0,0,0.00207215
1630,42170.61779,4982.470973,0,-0.359489486,3.04266582,0,0,0,0.088837543,0,0,7.22E-05,42170.6377,4982.47235,0,-0.359486731,3.042626006,0,0,0,0.088837543,0,0,0.00207215
1640,42167.01192,5012.896317,0,-0.361683887,3.042405703,0,0,0,0.099107907,0,0,7.22E-05,42167.03185,5012.897311,0,-0.3616819,3.042365843,0,0,0,0.099107907,0,0,0.00207215
1650,42163.38411,5043.319052,0,-0.363878099,3.042143987,0,0,0,0.109399017,0,0,7.22E-05,42163.40406,5043.319662,0,-0.363876881,3.042104096,0,0,0,0.109399017,0,0,0.00207215
1660,42159.73436,5073.739163,0,-0.366072122,3.041880673,0,0,0,0.119713076,0,0,7.22E-05,42159.75432,5073.739387,0,-0.366071672,3.041840766,0,0,0,0.119713076,0,0,0.00207215
1670,42156.06267,5104.156632,0,-0.368265953,3.041615761,0,0,0,0.130052307,0,0,7.22E-05,42156.08263,5104.156472,0,-0.368266273,3.041575852,0,0,0,0.130052307,0,0,0.00207215
1680,42152.36904,5134.571444,0,-0.370459593,3.04134925,0,0,0,0.140418953,0,0,7.22E-05,42152.38899,5134.570899,0,-0.370460682,3.041309355,0,0,0,0.140418953,0,0,0.00207215
1690,42148.65348,5164.983583,0,-0.37265304,3.041081142,0,0,0,0.150815281,0,0,7.22E-05,42148.67341,5164.982654,0,-0.372654898,3.041041275,0,0,0,0.150815281,0,0,0.00207215
1700,42144.91598,5195.393033,0,-0.374846294,3.040811435,0,0,0,0.161243584,0,0,7.22E-05,42144.93589,5195.391719,0,-0.374848921,3.040771612,0,0,0,0.161243584,0,0,0.00207215
1710,42141.15655,5225.799777,0,-0.377039354,3.040540131,0,0,0,0.17170618,0,0,7.22E-05,42141.17644,5225.798081,0,-0.377042748,3.040500366,0,0,0,0.17170618,0,0,0.00207215
1720,42137.37519,5256.203801,0,-0.379232219,3.040267229,0,0,0,0.18220542,0,0,7.22E-05,42137.39504,5256.201721,0,-0.379236379,3.040227537,0,0,0,0.18220542,0,0,0.00207215
1730,42133.57191,5286.605088,0,-0.381424889,3.03999273,0,0,0,0.192743684,0,0,7.22E-05,42133.59171,5286.602626,0,-0.381429812,3.039953125,0,0,0,0.192743684,0,0,0.00207215
1740,42129.74669,5317.003622,0,-0.383617361,3.039716633,0,0,0,0.203323387,0,0,7.22E-05,42129.76645,5317.000779,0,-0.383623047,3.039677131,0,0,0,0.203323387,0,0,0.00207215
1750,42125.89956,5347.399387,0,-0.385809636,3.03943894,0,0,0,0.213946981,0,0,7.22E-05,42125.91925,5347.396163,0,-0.385816082,3.039399554,0,0,0,0.213946981,0,0,0.00207215
1760,42122.0305,5377.792367,0,-0.388001712,3.03915965,0,0,0,0.224616955,0,0,7.22E-05,42122.05012,5377.788765,0,-0.388008917,3.039120396,0,0,0,0.224616955,0,0,0.00207215
1770,42118.13952,5408.182546,0,-0.390193589,3.038878763,0,0,0,0.23533584,0,0,7.22E-05,42118.15907,5408.178566,0,-0.390201549,3.038839655,0,0,0,0.23533584,0,0,0.00207215
1780,42114.22662,5438.569909,0,-0.392385266,3.038596279,0,0,0,0.246106211,0,0,7.22E-05,42114.24609,5438.565552,0,-0.392393978,3.038557332,0,0,0,0.246106211,0,0,0.00207215
1790,42110.29181,5468.954438,0,-0.394576742,3.0383122,0,0,0,0.256930688,0,0,7.22E-05,42110.31119,5468.949707,0,-0.394586203,3.038273428,0,0,0,0.256930688,0,0,0.00207215
1800,42106.33508,5499.336119,0,-0.396768016,3.038026524,0,0,0,0.267811943,0,0,7.22E-05,42106.35437,5499.331016,0,-0.396778223,3.037987942,0,0,0,0.267811943,0,0,0.00207215
1810,42102.35644,5529.714936,0,-0.398959087,3.037739253,0,0,0,0.278752695,0,0,7.22E-05,42102.37563,5529.709461,0,-0.398970036,3.037700874,0,0,0,0.278752695,0,0,0.00207215
1820,42098.35589,5560.090871,0,-0.401149954,3.037450385,0,0,0,0.289755722,0,0,7.22E-05,42098.37497,5560.085028,0,-0.401161641,3.037412225,0,0,0,0.289755722,0,0,0.00207215
1830,42094.33343,5590.463911,0,-0.403340617,3.037159923,0,0,0,0.300823857,0,0,7.22E-05,42094.3524,5590.4577,0,-0.403353038,3.037121995,0,0,0,0.300823857,0,0,0.00207215
1840,42090.28907,5620.834037,0,-0.405531075,3.036867865,0,0,0,0.311959995,0,0,7.22E-05,42090.30791,5620.827462,0,-0.405544224,3.036830184,0,0,0,0.311959995,0,0,0.00207215
1850,42086.2228,5651.201235,0,-0.407721326,3.036574213,0,0,0,0.323167095,0,0,7.22E-05,42086.24151,5651.194299,0,-0.4077352,3.036536792,0,0,0,0.323167095,0,0,0.00207215
1860,42082.13463,5681.565489,0,-0.409911371,3.036278966,0,0,0,0.334448183,0,0,7.22E-05,42082.15321,5681.558193,0,-0.409925963,3.036241819,0,0,0,0.334448183,0,0,0.00207215
1870,42078.02457,5711.926783,0,-0.412101207,3.035982124,0,0,0,0.345806355,0,0,7.22E-05,42078.04299,5711.91913,0,-0.412116513,3.035945266,0,0,0,0.345806355,0,0,0.00207215
1880,42073.8926,5742.2851,0,-0.414290835,3.035683689,0,0,0,0.357244784,0,0,7.22E-05,42073.91088,5742.277093,0,-0.414306848,3.035647133,0,0,0,0.357244784,0,0,0.00207215
1890,42069.73874,5772.640425,0,-0.416480253,3.035383659,0,0,0,0.368766721,0,0,7.22E-05,42069.75686,5772.632067,0,-0.416496968,3.035347419,0,0,0,0.368766721,0,0,0.00207215
1900,42065.56298,5802.992741,0,-0.41866946,3.035082037,0,0,0,0.380375497,0,0,7.22E-05,42065.58094,5802.984036,0,-0.41868687,3.035046125,0,0,0,0.380375497,0,0,0.00207215
1910,42061.36534,5833.342034,0,-0.420858456,3.03477882,0,0,0,0.392074533,0,0,7.22E-05,42061.38312,5833.332984,0,-0.420876555,3.034743251,0,0,0,0.392074533,0,0,0.00207215
1920,42057.1458,5863.688287,0,-0.423047239,3.034474011,0,0,0,0.403867339,0,0,7.22E-05,42057.16341,5863.678896,0,-0.423066021,3.034438797,0,0,0,0.403867339,0,0,0.00207215
1930,42052.90438,5894.031484,0,-0.425235809,3.034167609,0,0,0,0.415757522,0,0,7.22E-05,42052.9218,5894.021755,0,-0.425255266,3.034132764,0,0,0,0.415757522,0,0,0.00207215
1940,42048.64107,5924.371609,0,-0.427424165,3.033859615,0,0,0,0.427748788,0,0,7.22E-05,42048.6583,5924.361546,0,-0.42744429,3.033825151,0,0,0,0.427748788,0,0,0.00207215
1950,42044.35588,5954.708646,0,-0.429612306,3.033550028,0,0,0,0.439844949,0,0,7.22E-05,42044.37292,5954.698253,0,-0.429633092,3.033515959,0,0,0,0.439844949,0,0,0.00207215
1960,42040.04881,5985.042579,0,-0.431800231,3.03323885,0,0,0,0.45204993,0,0,7.22E-05,42040.06564,5985.03186,0,-0.43182167,3.033205187,0,0,0,0.45204993,0,0,0.00207215
1970,42035.71986,6015.373393,0,-0.433987939,3.03292608,0,0,0,0.46436777,0,0,7.22E-05,42035.73648,6015.362351,0,-0.434010023,3.032892837,0,0,0,0.46436777,0,0,0.00207215
1980,42031.36904,6045.701072,0,-0.43617543,3.032611719,0,0,0,0.47680263,0,0,7.22E-05,42031.38544,6045.689711,0,-0.43619815,3.032578908,0,0,0,0.47680263,0,0,0.00207215
1990,42026.99634,6076.025599,0,-0.438362702,3.032295767,0,0,0,0.489358802,0,0,7.22E-05,42027.01252,6076.013924,0,-0.43838605,3.0322634,0,0,0,0.489358802,0,0,0.00207215
2000,42022.60177,6106.346958,0,-0.440549754,3.031978225,0,0,0,0.502040711,0,0,7.22E-05,42022.61772,6106.334974,0,-0.440573722,3.031946314,0,0,0,0.502040711,0,0,0.00207215
2010,42018.18533,6136.665135,0,-0.442736586,3.031659092,0,0,0,0.514852924,0,0,7.22E-05,42018.20105,6136.652845,0,-0.442761165,3.031627649,0,0,0,0.514852924,0,0,0.00207215
2020,42013.74702,6166.980112,0,-0.444923196,3.03133837,0,0,0,0.527800157,0,0,7.22E-05,42013.7625,6166.967522,0,-0.444948377,3.031307407,0,0,0,0.527800157,0,0,0.00207215
2030,42009.28685,6197.291875,0,-0.447109584,3.031016058,0,0,0,0.540887282,0,0,7.22E-05,42009.30208,6197.278988,0,-0.447135357,3.030985586,0,0,0,0.540887282,0,0,0.00207215
2040,42004.80481,6227.600406,0,-0.449295749,3.030692157,0,0,0,0.554119338,0,0,7.22E-05,42004.81979,6227.587228,0,-0.449322105,3.030662187,0,0,0,0.554119338,0,0,0.00207215
2050,42000.30091,6257.905691,0,-0.45148169,3.030366667,0,0,0,0.567501534,0,0,7.22E-05,42000.31564,6257.892227,0,-0.451508619,3.030337211,0,0,0,0.567501534,0,0,0.00207215
2060,41995.77516,6288.207713,0,-0.453667406,3.030039589,0,0,0,0.581039261,0,0,7.22E-05,41995.78962,6288.193967,0,-0.453694898,3.030010657,0,0,0,0.581039261,0,0,0.00207215
2070,41991.22754,6318.506456,0,-0.455852896,3.029710922,0,0,0,0.594738104,0,0,7.22E-05,41991.24174,6318.492434,0,-0.45588094,3.029682526,0,0,0,0.594738104,0,0,0.00207215
2080,41986.65808,6348.801905,0,-0.458038159,3.029380668,0,0,0,0.608603847,0,0,7.22E-05,41986.672,6348.787613,0,-0.458066745,3.029352818,0,0,0,0.608603847,0,0,0.00207215
2090,41982.06676,6379.094044,0,-0.460223195,3.029048827,0,0,0,0.622642486,0,0,7.22E-05,41982.08041,6379.079486,0,-0.460252312,3.029021533,0,0,0,0.622642486,0,0,0.00207215
2100,41977.4536,6409.382857,0,-0.462408001,3.028715398,0,0,0,0.636860241,0,0,7.22E-05,41977.46696,6409.368038,0,-0.462437639,3.028688671,0,0,0,0.636860241,0,0,0.00207215
2110,41972.81858,6439.668328,0,-0.464592578,3.028380383,0,0,0,0.651263566,0,0,7.22E-05,41972.83166,6439.653254,0,-0.464622726,3.028354232,0,0,0,0.651263566,0,0,0.00207215
2120,41968.16172,6469.950441,0,-0.466776924,3.028043782,0,0,0,0.665859164,0,0,7.22E-05,41968.17451,6469.935117,0,-0.46680757,3.028018217,0,0,0,0.665859164,0,0,0.00207215
2130,41963.48302,6500.22918,0,-0.468961038,3.027705595,0,0,0,0.680653998,0,0,7.22E-05,41963.49551,6500.213613,0,-0.468992172,3.027680626,0,0,0,0.680653998,0,0,0.00207215
2140,41958.78248,6530.504529,0,-0.47114492,3.027365823,0,0,0,0.695655306,0,0,7.22E-05,41958.79466,6530.488725,0,-0.471176529,3.027341458,0,0,0,0.695655306,0,0,0.00207215
2150,41954.0601,6560.776473,0,-0.473328569,3.027024466,0,0,0,0.710870616,0,0,7.22E-05,41954.07198,6560.760437,0,-0.473360642,3.027000715,0,0,0,0.710870616,0,0,0.00207215
2160,41949.31589,6591.044996,0,-0.475511982,3.026681524,0,0,0,0.726307764,0,0,7.22E-05,41949.32745,6591.028734,0,-0.475544507,3.026658396,0,0,0,0.726307764,0,0,0.00207215
2170,41944.54984,6621.310082,0,-0.477695161,3.026336998,0,0,0,0.741974907,0,0,7.22E-05,41944.56109,6621.293599,0,-0.477728126,3.026314501,0,0,0,0.741974907,0,0,0.00207215
2180,41939.76196,6651.571715,0,-0.479878103,3.025990888,0,0,0,0.757880547,0,0,7.22E-05,41939.77289,6651.555018,0,-0.479911495,3.025969031,0,0,0,0.757880547,0,0,0.00207215
2190,41934.95225,6681.829878,0,-0.482060807,3.025643195,0,0,0,0.774033543,0,0,7.22E-05,41934.96286,6681.812975,0,-0.482094615,3.025621985,0,0,0,0.774033543,0,0,0.00207215
2200,41930.12072,6712.084558,0,-0.484243274,3.025293919,0,0,0,0.79044314,0,0,7.22E-05,41930.131,6712.067453,0,-0.484277484,3.025273365,0,0,0,0.79044314,0,0,0.00207215
2210,41925.26736,6742.335737,0,-0.4864255,3.02494306,0,0,0,0.807118985,0,0,7.22E-05,41925.27731,6742.318437,0,-0.4864601,3.02492317,0,0,0,0.807118985,0,0,0.00207215
2220,41920.39219,6772.583399,0,-0.488607487,3.02459062,0,0,0,0.824071154,0,0,7.22E-05,41920.4018,6772.565911,0,-0.488642464,3.0245714,0,0,0,0.824071154,0,0,0.00207215
2230,41915.49519,6802.82753,0,-0.490789232,3.024236598,0,0,0,0.841310174,0,0,7.22E-05,41915.50446,6802.80986,0,-0.490824573,3.024218055,0,0,0,0.841310174,0,0,0.00207215
2240,41910.57638,6833.068113,0,-0.492970734,3.023880994,0,0,0,0.858847055,0,0,7.22E-05,41910.58531,6833.050267,0,-0.493006426,3.023863137,0,0,0,0.858847055,0,0,0.00207215
2250,41905.63575,6863.305132,0,-0.495151994,3.02352381,0,0,0,0.876693316,0,0,7.22E-05,41905.64433,6863.287117,0,-0.495188023,3.023506644,0,0,0,0.876693316,0,0,0.00207215
2260,41900.67331,6893.538571,0,-0.497333008,3.023165045,0,0,0,0.894861014,0,0,7.22E-05,41900.68155,6893.520394,0,-0.497369362,3.023148577,0,0,0,0.894861014,0,0,0.00207215
2270,41895.68906,6923.768415,0,-0.499513778,3.022804701,0,0,0,0.913362784,0,0,7.22E-05,41895.69695,6923.750083,0,-0.499550442,3.022788937,0,0,0,0.913362784,0,0,0.00207215
2280,41890.68301,6953.994649,0,-0.501694301,3.022442777,0,0,0,0.932211868,0,0,7.22E-05,41890.69054,6953.976168,0,-0.501731262,3.022427722,0,0,0,0.932211868,0,0,0.00207215
2290,41885.65515,6984.217255,0,-0.503874577,3.022079274,0,0,0,0.951422158,0,0,7.22E-05,41885.66232,6984.198633,0,-0.503911821,3.022064935,0,0,0,0.951422158,0,0,0.00207215
2300,41880.60549,7014.436219,0,-0.506054604,3.021714193,0,0,0,0.971008236,0,0,7.22E-05,41880.6123,7014.417461,0,-0.506092118,3.021700574,0,0,0,0.971008236,0,0,0.00207215
2310,41875.53403,7044.651524,0,-0.508234381,3.021347534,0,0,0,0.990985419,0,0,7.22E-05,41875.54048,7044.632639,0,-0.508272151,3.021334641,0,0,0,0.990985419,0,0,0.00207215
2320,41870.44078,7074.863155,0,-0.510413908,3.020979297,0,0,0,-0.98875801,0,0,7.22E-05,41870.44686,7074.844149,0,-0.51045192,3.020967134,0,0,0,-0.98875801,0,0,0.00207215
2330,41865.32573,7105.071096,0,-0.512593184,3.020609483,0,0,0,-0.968824825,0,0,7.22E-05,41865.33144,7105.051976,0,-0.512631423,3.020598055,0,0,0,-0.968824825,0,0,0.00207215
2340,41860.18889,7135.275331,0,-0.514772207,3.020238092,0,0,0,-0.949281014,0,0,7.22E-05,41860.19423,7135.256105,0,-0.514810659,3.020227404,0,0,0,-0.949281014,0,0,0.00207215
2350,41855.03026,7165.475844,0,-0.516950976,3.019865125,0,0,0,-0.930111345,0,0,7.22E-05,41855.03523,7165.456519,0,-0.516989627,3.01985518,0,0,0,-0.930111345,0,0,0.00207215
2360,41849.84984,7195.672621,0,-0.51912949,3.019490582,0,0,0,-0.911301314,0,0,7.22E-05,41849.85444,7195.653203,0,-0.519168325,3.019481384,0,0,0,-0.911301314,0,0,0.00207215
2370,41844.64764,7225.865644,0,-0.521307749,3.019114464,0,0,0,-0.892837102,0,0,7.22E-05,41844.65187,7225.846142,0,-0.521346754,3.019106016,0,0,0,-0.892837102,0,0,0.00207215
2380,41839.42366,7256.054899,0,-0.52348575,3.018736771,0,0,0,-0.874705536,0,0,7.22E-05,41839.42751,7256.035318,0,-0.523524911,3.018729077,0,0,0,-0.874705536,0,0,0.00207215
2390,41834.1779,7286.240369,0,-0.525663494,3.018357504,0,0,0,-0.856894048,0,0,7.22E-05,41834.18137,7286.220718,0,-0.525702796,3.018350567,0,0,0,-0.856894048,0,0,0.00207215
2400,41828.91036,7316.422039,0,-0.527840978,3.017976664,0,0,0,-0.839390641,0,0,7.22E-05,41828.91345,7316.402324,0,-0.527880407,3.017970485,0,0,0,-0.839390641,0,0,0.00207215
2410,41823.62105,7346.599892,0,-0.530018203,3.017594249,0,0,0,-0.822183853,0,0,7.22E-05,41823.62376,7346.580122,0,-0.530057743,3.017588832,0,0,0,-0.822183853,0,0,0.00207215
2420,41818.30997,7376.773914,0,-0.532195166,3.017210262,0,0,0,-0.80526273,0,0,7.22E-05,41818.3123,7376.754096,0,-0.532234803,3.017205608,0,0,0,-0.80526273,0,0,0.00207215
2430,41812.97712,7406.944089,0,-0.534371867,3.016824703,0,0,0,-0.788616795,0,0,7.22E-05,41812.97907,7406.924229,0,-0.534411587,3.016820813,0,0,0,-0.788616795,0,0,0.00207215
2440,41807.62251,7437.1104,0,-0.536548304,3.016437571,0,0,0,-0.772236022,0,0,7.22E-05,41807.62407,7437.090507,0,-0.536588092,3.016434448,0,0,0,-0.772236022,0,0,0.00207215
2450,41802.24613,7467.272833,0,-0.538724477,3.016048868,0,0,0,-0.756110808,0,0,7.22E-05,41802.2473,7467.252913,0,-0.538764317,3.016046513,0,0,0,-0.756110808,0,0,0.00207215
2460,41796.84799,7497.431371,0,-0.540900384,3.015658595,0,0,0,-0.740231954,0,0,7.22E-05,41796.84878,7497.411432,0,-0.540940263,3.015657008,0,0,0,-0.740231954,0,0,0.00207215
2470,41791.42809,7527.585999,0,-0.543076025,3.015266751,0,0,0,-0.724590639,0,0,7.22E-05,41791.4285,7527.566048,0,-0.543115926,3.015265933,0,0,0,-0.724590639,0,0,0.00207215
2480,41785.98644,7557.7367,0,-0.545251397,3.014873336,0,0,0,-0.709178402,0,0,7.22E-05,41785.98646,7557.716745,0,-0.545291307,3.014873288,0,0,0,-0.709178402,0,0,0.00207215
2490,41780.52304,7587.88346,0,-0.547426501,3.014478353,0,0,0,-0.693987121,0,0,7.22E-05,41780.52268,7587.863508,0,-0.547466404,3.014479073,0,0,0,-0.693987121,0,0,0.00207215
2500,41775.03788,7618.026262,0,-0.549601334,3.0140818,0,0,0,-0.679008995,0,0,7.22E-05,41775.03714,7618.006321,0,-0.549641216,3.01408329,0,0,0,-0.679008995,0,0,0.00207215
2510,41769.53098,7648.165092,0,-0.551775896,3.013683679,0,0,0,-0.664236529,0,0,7.22E-05,41769.52985,7648.145169,0,-0.551815742,3.013685938,0,0,0,-0.664236529,0,0,0.00207215
2520,41764.00234,7678.299932,0,-0.553950186,3.01328399,0,0,0,-0.649662517,0,0,7.22E-05,41764.00082,7678.280035,0,-0.553989981,3.013287016,0,0,0,-0.649662517,0,0,0.00207215
2530,41758.45195,7708.430769,0,-0.556124202,3.012882734,0,0,0,-0.635280024,0,0,7.22E-05,41758.45005,7708.410904,0,-0.556163931,3.012886526,0,0,0,-0.635280024,0,0,0.00207215
2540,41752.87982,7738.557585,0,-0.558297943,3.01247991,0,0,0,-0.621082376,0,0,7.22E-05,41752.87755,7738.53776,0,-0.558337592,3.012484468,0,0,0,-0.621082376,0,0,0.00207215
2550,41747.28596,7768.680365,0,-0.560471408,3.01207552,0,0,0,-0.607063145,0,0,7.22E-05,41747.2833,7768.660588,0,-0.560510962,3.012080841,0,0,0,-0.607063145,0,0,0.00207215
2560,41741.67037,7798.799094,0,-0.562644597,3.011669564,0,0,0,-0.593216137,0,0,7.22E-05,41741.66733,7798.779372,0,-0.56268404,3.011675647,0,0,0,-0.593216137,0,0,0.00207215
2570,41736.03304,7828.913755,0,-0.564817507,3.011262043,0,0,0,-0.57953538,0,0,7.22E-05,41736.02962,7828.894096,0,-0.564856826,3.011268885,0,0,0,-0.57953538,0,0,0.00207215
2580,41730.37399,7859.024334,0,-0.566990137,3.010852956,0,0,0,-0.566015112,0,0,7.22E-05,41730.37019,7859.004744,0,-0.567029317,3.010860555,0,0,0,-0.566015112,0,0,0.00207215
2590,41724.69321,7889.130815,0,-0.569162487,3.010442305,0,0,0,-0.55264977,0,0,7.22E-05,41724.68904,7889.111302,0,-0.569201513,3.010450657,0,0,0,-0.55264977,0,0,0.00207215
2600,41718.99071,7919.233181,0,-0.571334555,3.01003009,0,0,0,-0.539433983,0,0,7.22E-05,41718.98616,7919.213752,0,-0.571373413,3.010039193,0,0,0,-0.539433983,0,0,0.00207215
2610,41713.2665,7949.331418,0,-0.57350634,3.009616311,0,0,0,-0.526362562,0,0,7.22E-05,41713.26157,7949.31208,0,-0.573545015,3.009626162,0,0,0,-0.526362562,0,0,0.00207215
