      Time    Hgtkm GeocenLat  Lon(East)   DensMean   PresMean    Tmean   EWmean   NSmean   DensPert   PresPert    Tpert   EWpert  NSpert SDden% SDprs% SDtemK SDuwnd SDvwnd SDwwnd Wpert SpdAvg  SpdStd SOSmean SOSpert Sev
      0.00   91.000  40.00000 -105.27000 2.9921e-006 1.6175e-001  187.92   48.33   -5.90 2.3561e-006 1.3470e-001  198.74   -0.13    8.77  10.42   7.99  12.56  38.13  36.28   4.80   4.84  63.61  33.08  275.11  282.91   0
      0.00   90.500  40.00000 -105.27000 3.2661e-006 1.7752e-001  189.10   47.53   -5.91 2.7693e-006 1.5362e-001  193.00   14.86   18.07  10.11   7.65  12.56  37.62  35.94   4.78   6.00  62.70  32.70  275.85  278.68   0
      0.00   90.000  40.00000 -105.27000 3.5632e-006 1.9469e-001  190.27   46.66   -5.92 3.1140e-006 1.7166e-001  191.96   16.25   14.36   9.80   7.30  12.56  37.10  35.60   4.75   8.07  61.74  32.32  276.58  277.80   0
      0.00   89.500  40.00000 -105.27000 3.8794e-006 2.1281e-001  191.04   45.11   -5.79 3.6182e-006 1.9157e-001  184.39   23.58   14.54   9.52   7.19  12.24  37.50  35.52   4.68   5.34  60.68  32.46  277.12  272.26   0
      0.00   89.000  40.00000 -105.27000 4.2223e-006 2.3252e-001  191.80   43.57   -5.66 4.0319e-006 2.1119e-001  182.43   12.05   28.45   9.23   7.08  11.91  37.89  35.44   4.62   5.39  59.65  32.61  277.67  270.80   0
      0.00   88.500  40.00000 -105.27000 4.5939e-006 2.5398e-001  192.57   42.02   -5.54 4.4346e-006 2.3233e-001  182.49   19.02   38.27   8.94   6.96  11.56  38.28  35.36   4.55   4.74  58.65  32.75  278.21  270.83   0
      0.00   88.000  40.00000 -105.27000 4.9967e-006 2.7732e-001  193.34   40.47   -5.41 4.7543e-006 2.5339e-001  185.66   10.80   33.08   8.63   6.85  11.20  38.66  35.28   4.49   5.04  57.66  32.90  278.75  273.16   0
      0.00   87.500  40.00000 -105.27000 5.4329e-006 3.0270e-001  194.11   38.93   -5.28 5.2339e-006 2.7789e-001  184.97   11.63   31.61   8.32   6.73  10.81  39.05  35.20   4.42   1.23  56.70  33.04  279.29  272.64   0
      0.00   87.000  40.00000 -105.27000 5.9053e-006 3.3029e-001  194.87   37.38   -5.15 5.9189e-006 3.0595e-001  180.10   18.22   46.45   7.99   6.61  10.41  39.42  35.12   4.35   0.33  55.77  33.18  279.83  269.01   0
      0.00   86.500  40.00000 -105.27000 6.4168e-006 3.6028e-001  195.64   35.83   -5.03 6.3827e-006 3.3494e-001  182.85   20.43   41.01   7.64   6.48   9.98  39.80  35.04   4.29  -1.57  54.87  33.33  280.37  271.05   0
      0.00   86.000  40.00000 -105.27000 6.9703e-006 3.9286e-001  196.41   34.29   -4.90 6.8489e-006 3.6603e-001  186.24    7.46   33.55   7.28   6.36   9.52  40.17  34.96   4.22  -0.26  53.99  33.47  280.90  273.53   0
      0.00   85.500  40.00000 -105.27000 7.5691e-006 4.2824e-001  197.18   32.74   -4.77 7.6073e-006 4.0167e-001  184.02    1.48   34.71   6.90   6.23   9.04  40.54  34.88   4.16  -1.15  53.15  33.61  281.44  271.88   0
      0.00   85.000  40.00000 -105.27000 8.2168e-006 4.6665e-001  197.95   31.20   -4.65 8.2539e-006 4.3891e-001  185.34   -4.52   34.56   6.50   6.10   8.51  40.90  34.80   4.09  -4.95  52.34  33.75  281.97  272.85   0
      0.00   84.500  40.00000 -105.27000 8.8972e-006 5.0673e-001  198.48   30.74   -4.54 9.0658e-006 4.7907e-001  184.15   -2.01   37.75   6.46   6.02   8.41  40.11  34.23   4.01  -4.65  51.45  33.14  282.37  271.99   0
      0.00   84.000  40.00000 -105.27000 9.6315e-006 5.5011e-001  199.00   30.28   -4.43 9.8690e-006 5.2184e-001  184.23   -3.11   23.37   6.42   5.95   8.30  39.30  33.65   3.93  -2.41  50.56  32.52  282.78  272.08   0
      0.00   83.500  40.00000 -105.27000 1.0424e-005 5.9706e-001  199.53   29.83   -4.33 1.0818e-005 5.6979e-001  183.49  -13.27   30.05   6.38   5.87   8.19  38.47  33.06   3.85  -0.57  49.65  31.88  283.18  271.55   0
      0.00   83.000  40.00000 -105.27000 1.1279e-005 6.4784e-001  200.06   29.37   -4.22 1.1415e-005 6.1676e-001  188.18   -2.93   43.72   6.34   5.79   8.07  37.63  32.46   3.77   0.58  48.73  31.23  283.58  275.03   0
      0.00   82.500  40.00000 -105.27000 1.2201e-005 7.0277e-001  200.58   28.92   -4.11 1.2343e-005 6.7011e-001  189.06  -10.06   41.89   6.30   5.71   7.95  36.76  31.85   3.69   2.14  47.80  30.57  283.97  275.70   0
      0.00   82.000  40.00000 -105.27000 1.3195e-005 7.6216e-001  201.11   28.46   -4.01 1.2986e-005 7.2114e-001  193.34    5.33   34.59   6.26   5.63   7.83  35.88  31.23   3.62   4.85  46.85  29.90  284.37  278.83   0
      0.00   81.500  40.00000 -105.27000 1.4266e-005 8.2637e-001  201.64   28.01   -3.90 1.4547e-005 7.8806e-001  188.57    4.30   22.26   6.22   5.55   7.71  34.97  30.59   3.54   3.87  45.89  29.20  284.77  275.39   0
      0.00   81.000  40.00000 -105.27000 1.5421e-005 8.9576e-001  202.16   27.55   -3.80 1.5844e-005 8.5768e-001  188.40    6.54   23.26   6.18   5.47   7.58  34.04  29.94   3.46   3.84  44.91  28.49  285.17  275.29   0
      0.00   80.500  40.00000 -105.27000 1.6666e-005 9.7074e-001  202.69   27.09   -3.69 1.6987e-005 9.2997e-001  190.50    3.14   19.32   6.14   5.39   7.45  33.09  29.28   3.38   4.18  43.92  27.77  285.56  276.85   0
      0.00   80.000  40.00000 -105.27000 1.8007e-005 1.0517e+000  203.21   26.64   -3.58 1.8145e-005 1.0051e+000  192.71    7.75   19.01   6.10   5.30   7.32  32.10  28.60   3.30   4.18  42.90  27.02  285.96  278.47   0
      0.00   79.500  40.00000 -105.27000 1.9480e-005 1.1400e+000  203.65   25.56   -3.35 1.9705e-005 1.0890e+000  192.32   -3.07   17.30   6.14   5.46   7.44  31.89  27.96   3.22   2.97  41.86  26.65  286.23  278.16   0
      0.00   79.000  40.00000 -105.27000 2.1070e-005 1.2354e+000  204.08   24.47   -3.13 2.1915e-005 1.1870e+000  188.53    1.44   21.28   6.18   5.61   7.56  31.67  27.30   3.14   1.06  40.82  26.28  286.51  275.38   0
      0.00   78.500  40.00000 -105.27000 2.2786e-005 1.3386e+000  204.52   23.39   -2.90 2.3440e-005 1.2829e+000  190.54    1.12   18.76   6.22   5.76   7.68  31.46  26.62   3.06   1.52  39.79  25.90  286.78  276.81   0
      0.00   78.000  40.00000 -105.27000 2.4638e-005 1.4502e+000  204.95   22.31   -2.67 2.5208e-005 1.3887e+000  191.83    6.24   14.85   6.26   5.90   7.80  31.24  25.93   2.98  -0.33  38.76  25.51  287.06  277.72   0
      0.00   77.500  40.00000 -105.27000 2.6635e-005 1.5708e+000  205.39   21.23   -2.44 2.7255e-005 1.5042e+000  192.21    1.76   14.03   6.30   6.04   7.92  31.02  25.22   2.90   0.33  37.73  25.12  287.34  277.97   0
      0.00   77.000  40.00000 -105.27000 2.8790e-005 1.7011e+000  205.82   20.15   -2.22 2.8329e-005 1.6119e+000  198.21    7.16   17.54   6.34   6.18   8.04  30.80  24.48   2.83   0.42  36.71  24.73  287.61  282.24   0
      0.00   76.500  40.00000 -105.27000 3.1114e-005 1.8419e+000  206.26   19.06   -1.99 3.1714e-005 1.7495e+000  192.20    0.38   16.63   6.38   6.31   8.16  30.58  23.73   2.75  -0.83  35.69  24.32  287.88  277.90   0
      0.00   76.000  40.00000 -105.27000 3.3620e-005 1.9940e+000  206.69   17.98   -1.76 3.4172e-005 1.8920e+000  192.95   -9.11   17.64   6.42   6.44   8.28  30.35  22.95   2.67   0.67  34.68  23.91  288.16  278.41   0
      0.00   75.500  40.00000 -105.27000 3.6322e-005 2.1584e+000  207.13   16.90   -1.53 3.6792e-005 2.0512e+000  194.33  -24.70   16.33   6.46   6.57   8.39  30.13  22.14   2.59   0.29  33.67  23.50  288.43  279.38   0
      0.00   75.000  40.00000 -105.27000 3.9234e-005 2.3358e+000  207.56   15.82   -1.30 3.9843e-005 2.2141e+000  193.74  -13.01   14.89   6.50   6.70   8.51  29.90  21.30   2.51  -1.43  32.67  23.07  288.70  278.92   0
      0.00   74.500  40.00000 -105.27000 4.2348e-005 2.5318e+000  208.44   15.46   -1.28 4.3303e-005 2.4044e+000  193.58  -14.55   19.57   6.42   6.62   8.38  29.38  20.77   2.45  -2.06  32.00  22.61  289.31  278.81   0
      0.00   74.000  40.00000 -105.27000 4.5694e-005 2.7433e+000  209.32   15.11   -1.25 4.7179e-005 2.6201e+000  193.62   -4.37   21.41   6.35   6.55   8.24  28.85  20.23   2.39  -1.08  31.32  22.14  289.91  278.83   0
      0.00   73.500  40.00000 -105.27000 4.9290e-005 2.9715e+000  210.19   14.75   -1.22 4.9773e-005 2.8314e+000  198.34    3.61   23.72   6.27   6.47   8.10  28.31  19.67   2.33  -1.73  30.63  21.67  290.52  282.21   0
      0.00   73.000  40.00000 -105.27000 5.3152e-005 3.2176e+000  211.07   14.39   -1.20 5.3021e-005 3.0580e+000  201.09    1.27   22.55   6.19   6.39   7.95  27.76  19.10   2.27  -1.28  29.92  21.18  291.12  284.16   0
      0.00   72.500  40.00000 -105.27000 5.7300e-005 3.4831e+000  211.95   14.04   -1.17 5.4613e-005 3.2618e+000  208.25    0.47   20.71   6.11   6.31   7.79  27.20  18.50   2.21  -1.67  29.21  20.68  291.72  289.16   0
      0.00   72.000  40.00000 -105.27000 6.1754e-005 3.7693e+000  212.83   13.68   -1.14 5.8091e-005 3.5054e+000  210.41   -0.39   15.29   6.03   6.23   7.63  26.63  17.89   2.15  -1.45  28.48  20.16  292.32  290.66   0
      0.00   71.500  40.00000 -105.27000 6.6533e-005 4.0777e+000  213.71   13.33   -1.12 6.4518e-005 3.8280e+000  206.89   -1.63   10.32   5.95   6.15   7.47  26.04  17.26   2.09  -1.50  27.74  19.63  292.92  288.21   0
      0.00   71.000  40.00000 -105.27000 7.1662e-005 4.4099e+000  214.59   12.97   -1.09 6.8145e-005 4.1143e+000  210.54    1.08    4.46   5.87   6.07   7.29  25.44  16.60   2.03  -1.03  26.98  19.09  293.52  290.73   0
      0.00   70.500  40.00000 -105.27000 7.7163e-005 4.7678e+000  215.47   12.62   -1.06 7.5081e-005 4.4899e+000  208.54    3.94   -0.41   5.78   5.98   7.11  24.83  15.92   1.97  -1.76  26.20  18.54  294.12  289.35   0
      0.00   70.000  40.00000 -105.27000 8.3063e-005 5.1532e+000  216.35   12.26   -1.04 8.2383e-005 4.8968e+000  207.28   11.17   -4.85   5.70   5.90   6.92  24.20  15.20   1.91  -0.21  25.41  17.96  294.71  288.47   0
      0.00   69.500  40.00000 -105.27000 8.9252e-005 5.5713e+000  217.66   11.89   -1.01 8.7446e-005 5.2803e+000  210.56    6.04   -6.35   5.80   5.97   6.90  23.88  15.05   1.87   0.19  24.99  17.74  295.62  290.75   0
      0.00   69.000  40.00000 -105.27000 9.5860e-005 6.0204e+000  218.97   11.52   -0.98 9.4598e-005 5.7273e+000  211.09    1.11   -3.84   5.89   6.05   6.88  23.56  14.89   1.84  -0.02  24.57  17.52  296.52  291.14   0
      0.00   68.500  40.00000 -105.27000 1.0291e-004 6.5028e+000  220.29   11.15   -0.96 1.0146e-004 6.1920e+000  212.77   -7.24   -5.62   5.98   6.12   6.86  23.23  14.74   1.80  -1.60  24.15  17.29  297.43  292.30   0
      0.00   68.000  40.00000 -105.27000 1.1044e-004 7.0206e+000  221.60   10.79   -0.93 1.0893e-004 6.6944e+000  214.24  -11.58   -2.42   6.08   6.19   6.83  22.90  14.58   1.76  -2.13  23.73  17.06  298.32  293.33   0
      0.00   67.500  40.00000 -105.27000 1.1847e-004 7.5762e+000  222.92   10.42   -0.90 1.1749e-004 7.2518e+000  215.15  -10.13   -4.99   6.17   6.26   6.81  22.56  14.42   1.73  -2.87  23.31  16.83  299.22  293.96   0
      0.00   67.000  40.00000 -105.27000 1.2702e-004 8.1720e+000  224.23   10.05   -0.88 1.2445e-004 7.7941e+000  218.28   -5.11   -0.83   6.26   6.33   6.78  22.22  14.26   1.69  -1.62  22.88  16.60  300.12  296.11   0
      0.00   66.500  40.00000 -105.27000 1.3614e-004 8.8108e+000  225.54    9.68   -0.85 1.3661e-004 8.5051e+000  216.96   -5.97   -2.28   6.34   6.40   6.75  21.88  14.10   1.65   0.72  22.45  16.36  301.01  295.23   0
      0.00   66.000  40.00000 -105.27000 1.4585e-004 9.4954e+000  226.86    9.31   -0.82 1.4492e-004 9.1361e+000  219.68    2.00    0.03   6.43   6.47   6.72  21.52  13.93   1.61   0.65  22.03  16.11  301.90  297.09   0
      0.00   65.500  40.00000 -105.27000 1.5620e-004 1.0229e+001  228.17    8.94   -0.80 1.5188e-004 9.7411e+000  223.47  -11.99    4.82   6.52   6.53   6.69  21.16  13.77   1.58   0.55  21.59  15.87  302.79  299.65   0
      0.00   65.000  40.00000 -105.27000 1.6721e-004 1.1014e+001  229.49    8.57   -0.77 1.6191e-004 1.0463e+001  225.16  -16.44    7.27   6.60   6.60   6.66  20.80  13.60   1.54   1.44  21.16  15.62  303.67  300.79   0
      0.00   64.500  40.00000 -105.27000 1.7893e-004 1.1847e+001  230.71    8.11   -0.77 1.7386e-004 1.1290e+001  226.27  -12.32   11.64   6.49   6.52   6.60  20.47  13.23   1.55   1.06  20.63  15.32  304.45  301.51   0
      0.00   64.000  40.00000 -105.27000 1.9140e-004 1.2737e+001  231.93    7.65   -0.76 1.8734e-004 1.2203e+001  227.03  -12.05   10.95   6.38   6.45   6.55  20.13  12.86   1.55   0.35  20.11  15.01  305.23  301.99   0
      0.00   63.500  40.00000 -105.27000 2.0467e-004 1.3689e+001  233.15    7.18   -0.76 1.9697e-004 1.3026e+001  230.51  -15.52   11.68   6.26   6.37   6.50  19.79  12.47   1.56   0.79  19.57  14.70  306.01  304.28   0
      0.00   63.000  40.00000 -105.27000 2.1877e-004 1.4707e+001  234.37    6.72   -0.76 2.1342e-004 1.4081e+001  230.02  -16.65    9.15   6.15   6.29   6.44  19.44  12.07   1.57   0.49  19.04  14.38  306.78  303.92   0
      0.00   62.500  40.00000 -105.27000 2.3377e-004 1.5795e+001  235.59    6.26   -0.76 2.3003e-004 1.5191e+001  230.27  -13.98   11.63   6.03   6.21   6.38  19.09  11.65   1.58   0.17  18.50  14.05  307.56  304.07   0
      0.00   62.000  40.00000 -105.27000 2.4971e-004 1.6956e+001  236.81    5.79   -0.76 2.4970e-004 1.6449e+001  229.74   -9.86    9.66   5.91   6.13   6.32  18.72  11.22   1.58   1.45  17.95  13.72  308.33  303.69   0
      0.00   61.500  40.00000 -105.27000 2.6664e-004 1.8196e+001  238.03    5.33   -0.75 2.6551e-004 1.7645e+001  231.79  -21.29   11.68   5.79   6.05   6.25  18.35  10.77   1.59   1.39  17.41  13.38  309.09  305.02   0
      0.00   61.000  40.00000 -105.27000 2.8463e-004 1.9520e+001  239.25    4.87   -0.75 2.8294e-004 1.8948e+001  233.63  -22.30    7.73   5.66   5.97   6.18  17.98  10.30   1.60   1.47  16.85  13.02  309.86  306.20   0
      0.00   60.500  40.00000 -105.27000 3.0372e-004 2.0932e+001  240.46    4.40   -0.75 3.0606e-004 2.0460e+001  233.24  -23.60    5.42   5.53   5.88   6.11  17.59   9.82   1.60   1.79  16.29  12.66  310.62  305.92   0
      0.00   60.000  40.00000 -105.27000 3.2399e-004 2.2438e+001  241.68    3.94   -0.75 3.2437e-004 2.1922e+001  235.84  -16.64    4.80   5.40   5.80   6.04  17.20   9.30   1.61   3.00  15.73  12.29  311.38  307.60   0
      0.00   59.500  40.00000 -105.27000 3.4544e-004 2.4062e+001  243.03    3.78   -0.74 3.5039e-004 2.3626e+001  235.26  -13.70    0.31   5.33   5.78   6.05  17.01   9.20   1.59   1.11  15.53  12.15  312.28  307.24   0
      0.00   59.000  40.00000 -105.27000 3.6818e-004 2.5792e+001  244.38    3.62   -0.73 3.7516e-004 2.5441e+001  236.57  -13.33    6.46   5.25   5.76   6.06  16.82   9.09   1.57   0.75  15.32  12.02  313.17  308.12   0
      0.00   58.500  40.00000 -105.27000 3.9227e-004 2.7635e+001  245.73    3.45   -0.72 4.0221e-004 2.7400e+001  237.62  -12.38    6.61   5.17   5.74   6.07  16.63   8.98   1.55   2.37  15.12  11.88  314.05  308.83   0
      0.00   58.000  40.00000 -105.27000 4.1778e-004 2.9599e+001  247.08    3.29   -0.71 4.2853e-004 2.9320e+001  238.61  -16.63    1.85   5.10   5.72   6.08  16.43   8.88   1.53   1.38  14.91  11.74  314.94  309.50   0
      0.00   57.500  40.00000 -105.27000 4.4480e-004 3.1689e+001  248.42    3.13   -0.70 4.4461e-004 3.1075e+001  243.72  -23.09   -2.52   5.02   5.70   6.09  16.23   8.77   1.52   2.02  14.70  11.59  315.82  312.81   0
      0.00   57.000  40.00000 -105.27000 4.7338e-004 3.3914e+001  249.77    2.97   -0.69 4.6865e-004 3.3139e+001  246.53  -15.44   -1.13   4.94   5.68   6.10  16.03   8.66   1.50   2.43  14.49  11.45  316.70  314.64   0
      0.00   56.500  40.00000 -105.27000 5.0363e-004 3.6281e+001  251.11    2.81   -0.68 4.9238e-004 3.5187e+001  249.11  -12.04   -2.06   4.85   5.66   6.10  15.83   8.54   1.48   2.17  14.29  11.30  317.57  316.30   0
      0.00   56.000  40.00000 -105.27000 5.3563e-004 3.8798e+001  252.46    2.65   -0.67 5.2395e-004 3.7660e+001  250.51   -6.99    1.81   4.77   5.64   6.11  15.62   8.43   1.46   0.95  14.07  11.16  318.45  317.22   0
      0.00   55.500  40.00000 -105.27000 5.6946e-004 4.1475e+001  253.80    2.49   -0.66 5.5657e-004 4.0389e+001  252.88   -7.69    3.99   4.69   5.62   6.12  15.41   8.32   1.44   1.67  13.86  11.01  319.32  318.74   0
      0.00   55.000  40.00000 -105.27000 6.0522e-004 4.4319e+001  255.14    2.33   -0.65 5.9948e-004 4.3259e+001  251.43   -1.73    5.44   4.60   5.60   6.12  15.20   8.20   1.42   0.25  13.65  10.85  320.19  317.85   0
      0.00   54.500  40.00000 -105.27000 6.4391e-004 4.7321e+001  256.09    2.20   -0.64 6.4368e-004 4.6361e+001  250.99   -1.06    5.17   4.56   5.52   6.03  15.10   8.05   1.39   0.27  13.51  10.76  320.76  317.55   0
      0.00   54.000  40.00000 -105.27000 6.8493e-004 5.0514e+001  257.04    2.07   -0.63 6.7277e-004 4.9201e+001  254.89   -7.39    5.03   4.52   5.43   5.93  15.01   7.89   1.37   0.62  13.36  10.65  321.33  319.98   0
      0.00   53.500  40.00000 -105.27000 7.2839e-004 5.3909e+001  257.99    1.94   -0.63 7.1590e-004 5.2498e+001  255.62   -6.05    4.98   4.48   5.35   5.83  14.91   7.73   1.34   1.58  13.22  10.55  321.89  320.41   0
      0.00   53.000  40.00000 -105.27000 7.7443e-004 5.7519e+001  258.94    1.82   -0.62 7.6120e-004 5.6094e+001  256.92   -8.81    2.54   4.44   5.26   5.73  14.81   7.57   1.31   0.65  13.08  10.45  322.46  321.20   0
      0.00   52.500  40.00000 -105.27000 8.2321e-004 6.1356e+001  259.89    1.69   -0.61 8.1610e-004 6.0078e+001  256.69    0.12    3.15   4.40   5.17   5.63  14.71   7.40   1.28   0.99  12.93  10.35  323.03  321.03   0
      0.00   52.000  40.00000 -105.27000 8.7485e-004 6.5434e+001  260.84    1.56   -0.60 8.7301e-004 6.4467e+001  257.53   -5.06    3.88   4.36   5.08   5.51  14.61   7.23   1.26   1.73  12.79  10.24  323.59  321.53   0
      0.00   51.500  40.00000 -105.27000 9.2954e-004 6.9766e+001  261.79    1.44   -0.60 9.2121e-004 6.8794e+001  260.47   -1.71    4.46   4.32   4.99   5.40  14.51   7.05   1.23   1.61  12.64  10.14  324.15  323.34   0
      0.00   51.000  40.00000 -105.27000 9.8743e-004 7.4368e+001  262.74    1.31   -0.59 9.7473e-004 7.3244e+001  262.14  -13.24    2.64   4.28   4.89   5.28  14.41   6.87   1.20   1.02  12.50  10.03  324.72  324.35   0
      0.00   50.500  40.00000 -105.27000 1.0487e-003 7.9255e+001  263.69    1.18   -0.58 1.0285e-003 7.7950e+001  264.44   -9.02    0.70   4.24   4.80   5.16  14.30   6.69   1.18   0.81  12.35   9.92  325.28  325.74   0
      0.00   50.000  40.00000 -105.27000 1.1135e-003 8.4444e+001  264.64    1.05   -0.57 1.1039e-003 8.3502e+001  263.97    1.78   -3.90   4.20   4.70   5.03  14.20   6.50   1.15   0.14  12.21   9.82  325.84  325.43   0
      0.00   49.500  40.00000 -105.27000 1.1870e-003 8.9959e+001  264.44    0.95   -0.56 1.1679e-003 8.8829e+001  265.40   -4.14   -3.32   4.15   4.66   4.97  14.08   6.45   1.12   0.67  12.10   9.74  325.73  326.32   0
      0.00   49.000  40.00000 -105.27000 1.2654e-003 9.5837e+001  264.25    0.84   -0.55 1.2359e-003 9.4234e+001  266.03   -4.75   -7.96   4.10   4.62   4.92  13.97   6.40   1.10   1.12  11.99   9.66  325.62  326.72   0
      0.00   48.500  40.00000 -105.27000 1.3491e-003 1.0210e+002  264.06    0.73   -0.54 1.3339e-003 1.0092e+002  263.98    5.39   -7.30   4.06   4.58   4.86  13.85   6.35   1.07   0.75  11.89   9.58  325.51  325.46   0
      0.00   48.000  40.00000 -105.27000 1.4384e-003 1.0879e+002  263.86    0.62   -0.52 1.4246e-003 1.0775e+002  263.88    5.36   -6.86   4.01   4.54   4.81  13.73   6.30   1.05   0.89  11.78   9.50  325.40  325.41   0
      0.00   47.500  40.00000 -105.27000 1.5336e-003 1.1591e+002  263.67    0.52   -0.51 1.5266e-003 1.1525e+002  263.37    1.12   -4.90   3.96   4.50   4.75  13.61   6.25   1.02   1.04  11.68   9.42  325.29  325.11   0
      0.00   47.000  40.00000 -105.27000 1.6352e-003 1.2351e+002  263.48    0.41   -0.50 1.6180e-003 1.2261e+002  264.35    1.05   -6.81   3.91   4.46   4.70  13.49   6.20   0.99   1.03  11.57   9.33  325.18  325.72   0
      0.00   46.500  40.00000 -105.27000 1.7437e-003 1.3161e+002  263.29    0.30   -0.49 1.7445e-003 1.3148e+002  262.90   -0.73   -8.28   3.86   4.42   4.64  13.37   6.15   0.97  -0.00  11.46   9.25  325.07  324.84   0
      0.00   46.000  40.00000 -105.27000 1.8594e-003 1.4026e+002  263.09    0.19   -0.47 1.8396e-003 1.3962e+002  264.72   -3.95   -5.98   3.81   4.38   4.58  13.25   6.10   0.94   0.76  11.36   9.17  324.96  325.96   0
      0.00   45.500  40.00000 -105.27000 1.9830e-003 1.4947e+002  262.90    0.09   -0.46 1.9842e-003 1.4975e+002  263.23   -8.55   -8.73   3.75   4.34   4.52  13.12   6.05   0.92   1.07  11.25   9.08  324.85  325.06   0
      0.00   45.000  40.00000 -105.27000 2.1148e-003 1.5930e+002  262.71   -0.02   -0.45 2.1375e-003 1.6060e+002  262.02  -12.94   -2.77   3.70   4.30   4.47  13.00   6.00   0.89   1.37  11.15   9.00  324.74  324.32   0
      0.00   44.500  40.00000 -105.27000 2.2632e-003 1.6984e+002  261.71   -0.02   -0.44 2.2778e-003 1.7122e+002  262.12   -5.32   -3.76   3.64   4.24   4.42  12.79   5.90   0.88   1.49  10.96   8.85  324.14  324.40   0
      0.00   44.000  40.00000 -105.27000 2.4226e-003 1.8113e+002  260.71   -0.01   -0.43 2.4143e-003 1.8195e+002  262.78   -6.14   -4.32   3.59   4.19   4.38  12.57   5.80   0.86   0.25  10.78   8.70  323.53  324.82   0
      0.00   43.500  40.00000 -105.27000 2.5939e-003 1.9322e+002  259.71   -0.00   -0.42 2.5563e-003 1.9298e+002  263.21   -5.55   -3.98   3.53   4.13   4.34  12.36   5.69   0.85  -0.13  10.59   8.55  322.93  325.10   0
      0.00   43.000  40.00000 -105.27000 2.7781e-003 2.0616e+002  258.71    0.00   -0.41 2.7866e-003 2.0726e+002  259.30   -6.65   -5.89   3.47   4.07   4.30  12.13   5.59   0.83   0.06  10.40   8.39  322.32  322.69   0
      0.00   42.500  40.00000 -105.27000 2.9763e-003 2.2003e+002  257.71    0.01   -0.40 3.0031e-003 2.2214e+002  257.86   -9.35   -7.00   3.41   4.01   4.25  11.91   5.48   0.82   0.09  10.20   8.24  321.71  321.81   0
      0.00   42.000  40.00000 -105.27000 3.1894e-003 2.3489e+002  256.70    0.01   -0.39 3.2203e-003 2.3786e+002  257.46   -3.07   -6.63   3.35   3.95   4.21  11.67   5.37   0.81   0.24  10.00   8.08  321.10  321.57   0
      0.00   41.500  40.00000 -105.27000 3.4187e-003 2.5082e+002  255.70    0.02   -0.38 3.4804e-003 2.5523e+002  255.59   -5.37   -6.45   3.29   3.89   4.17  11.44   5.25   0.79  -0.31   9.80   7.91  320.49  320.41   0
      0.00   41.000  40.00000 -105.27000 3.6655e-003 2.6790e+002  254.70    0.02   -0.37 3.8464e-003 2.7579e+002  249.88   -5.93   -4.21   3.23   3.83   4.13  11.20   5.14   0.78   0.12   9.59   7.74  319.88  316.83   0
      0.00   40.500  40.00000 -105.27000 3.9312e-003 2.8621e+002  253.70    0.03   -0.36 4.1038e-003 2.9492e+002  250.43   -4.92   -4.77   3.17   3.76   4.09  10.95   5.02   0.76   0.57   9.38   7.57  319.26  317.20   0
      0.00   40.000  40.00000 -105.27000 4.2174e-003 3.0587e+002  252.70    0.03   -0.35 4.4275e-003 3.1631e+002  248.93   -3.93   -5.65   3.10   3.70   4.04  10.70   4.90   0.75  -0.05   9.16   7.40  318.64  316.26   0
      0.00   39.500  40.00000 -105.27000 4.5324e-003 3.2704e+002  251.41   -0.05   -0.34 4.7136e-003 3.3818e+002  249.98   -9.99   -7.02   3.04   3.62   4.05  10.51   4.83   0.74   0.10   9.00   7.27  317.83  316.93   0
      0.00   39.000  40.00000 -105.27000 4.8728e-003 3.4980e+002  250.12   -0.13   -0.33 5.0797e-003 3.6186e+002  248.20   -7.02   -8.09   2.97   3.54   4.05  10.31   4.77   0.73   0.15   8.85   7.14  317.02  315.80   0
      0.00   38.500  40.00000 -105.27000 5.2406e-003 3.7427e+002  248.83   -0.21   -0.33 5.4144e-003 3.8637e+002  248.63  -11.46   -9.23   2.91   3.45   4.06  10.12   4.70   0.71  -0.21   8.69   7.01  316.20  316.07   0
      0.00   38.000  40.00000 -105.27000 5.6384e-003 4.0060e+002  247.54   -0.29   -0.32 5.8226e-003 4.1323e+002  247.27   -5.78  -11.44   2.84   3.37   4.06   9.91   4.63   0.70  -0.34   8.52   6.88  315.39  315.21   0
      0.00   37.500  40.00000 -105.27000 6.0686e-003 4.2893e+002  246.25   -0.37   -0.31 6.2509e-003 4.4283e+002  246.81   -5.20  -11.60   2.77   3.28   4.06   9.71   4.56   0.69   0.51   8.36   6.74  314.57  314.93   0
      0.00   37.000  40.00000 -105.27000 6.5342e-003 4.5943e+002  244.96   -0.45   -0.30 6.6831e-003 4.7330e+002  246.73   -7.55   -9.07   2.70   3.19   4.07   9.50   4.49   0.68   0.60   8.19   6.60  313.74  314.88   0
      0.00   36.500  40.00000 -105.27000 7.0383e-003 4.9227e+002  243.67   -0.53   -0.30 7.1552e-003 5.0556e+002  246.16   -1.07   -8.87   2.63   3.10   4.07   9.28   4.42   0.67   0.65   8.02   6.46  312.92  314.51   0
      0.00   36.000  40.00000 -105.27000 7.5843e-003 5.2766e+002  242.38   -0.61   -0.29 7.7395e-003 5.4219e+002  244.06   -5.20   -9.07   2.56   3.00   4.07   9.06   4.35   0.65   0.96   7.85   6.32  312.09  313.17   0
