ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,Nnd_m3,Nmass_pct,Nmole_pct,Namw,Ond_m3,Omass_pct,Omole_pct,Oamw,
0.0,98.000,22.00,48.00,6149.800,6051.800,8.590,172.0,4.450e+00,1.347e-04,3.817,3.696,212.4,9.209e+06,0.000,55.506,172.0,4.450e+00,1.347e-04,0.0,1.244e-04,1.458e-04,1.409e-04,4.6,7.93,207.6,9.97,0.0,-7.6,8.2,4.6,-32.3,21.0,10.3,9.0,-22.0,30.0,18.8,9.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.8738e+21,1.921e+02,1.365e+00,43.291,1.0000,1.7909e+21,97.14,95.58,44.00,1.1170e+18,0.04,0.06,28.00,8.1529e+19,2.81,4.35,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,2.2341e+17,0.00,0.01,16.00,
0.0,98.500,22.00,48.00,6150.300,6051.800,8.588,172.8,3.926e+00,1.183e-04,3.992,3.851,212.8,9.209e+06,0.000,58.553,172.5,3.915e+00,1.182e-04,0.0,1.092e-04,1.281e-04,1.234e-04,4.3,7.99,208.4,9.97,0.1,-7.6,8.4,4.4,-30.4,21.4,7.7,7.6,-22.7,29.0,18.9,9.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.6448e+21,1.921e+02,1.365e+00,43.292,1.0000,1.5721e+21,97.15,95.58,44.00,9.8423e+17,0.04,0.06,28.00,7.1473e+19,2.81,4.35,28.00,1.3908e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,8.4199e+08,0.00,0.00,14.00,2.0076e+17,0.00,0.01,16.00,
0.0,99.000,22.00,48.00,6150.800,6051.800,8.587,173.6,3.464e+00,1.039e-04,3.992,3.851,213.3,9.209e+06,0.000,59.053,173.0,3.445e+00,1.037e-04,0.0,9.587e-05,1.126e-04,1.135e-04,9.2,8.05,204.0,9.97,0.2,-7.6,8.5,9.4,-28.5,21.9,5.9,10.9,-22.6,32.7,18.9,9.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.4438e+21,1.921e+02,1.364e+00,43.292,1.0000,1.3801e+21,97.15,95.59,44.00,8.6721e+17,0.04,0.06,28.00,6.2657e+19,2.81,4.34,28.00,2.4732e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.4973e+09,0.00,0.00,14.00,1.8041e+17,0.00,0.01,16.00,
0.0,99.500,22.00,48.00,6151.300,6051.800,8.585,174.4,3.056e+00,9.124e-05,3.992,3.851,213.7,9.209e+06,0.000,59.553,173.5,3.031e+00,9.102e-05,0.0,8.415e-05,9.894e-05,9.993e-05,9.5,8.11,204.2,9.97,0.3,-7.5,8.7,9.8,-26.6,22.3,16.2,9.9,-10.4,32.2,18.9,9.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.2673e+21,1.921e+02,1.364e+00,43.293,1.0000,1.2115e+21,97.15,95.59,44.00,7.6410e+17,0.04,0.06,28.00,5.4929e+19,2.80,4.33,28.00,4.3980e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,2.6626e+09,0.00,0.00,14.00,1.6212e+17,0.00,0.01,16.00,
0.0,100.000,22.00,48.00,6151.800,6051.800,8.584,175.2,2.696e+00,8.014e-05,3.992,3.851,214.1,9.209e+06,0.000,60.053,173.9,2.667e+00,7.987e-05,0.0,7.386e-05,8.695e-05,8.577e-05,7.0,8.17,207.0,9.97,0.3,-7.5,8.9,7.4,-24.7,22.8,11.8,12.0,-13.0,34.7,19.0,9.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.1125e+21,1.920e+02,1.363e+00,43.294,1.0000,1.0635e+21,97.16,95.60,44.00,6.7325e+17,0.04,0.06,28.00,4.8154e+19,2.80,4.33,28.00,7.8208e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,4.7349e+09,0.00,0.00,14.00,1.4568e+17,0.00,0.01,16.00,
0.0,100.500,22.00,48.00,6152.300,6051.800,8.583,175.2,2.374e+00,7.058e-05,3.932,3.936,214.1,9.209e+06,0.000,59.652,173.1,2.335e+00,7.029e-05,0.0,6.501e-05,7.662e-05,7.518e-05,6.5,8.23,207.5,9.97,0.4,-7.5,9.0,7.0,-22.8,23.2,13.2,10.8,-9.6,34.0,19.1,9.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,9.7978e+20,1.921e+02,1.363e+00,43.292,1.0000,9.3673e+20,97.16,95.61,44.00,6.7574e+17,0.04,0.07,28.00,4.2208e+19,2.79,4.31,28.00,6.9193e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.0591e+09,0.00,0.00,14.00,1.5744e+17,0.01,0.02,16.00,
0.0,101.000,22.00,48.00,6152.800,6051.800,8.581,175.1,2.091e+00,6.216e-05,3.932,3.936,214.1,9.209e+06,0.000,60.152,172.3,2.045e+00,6.187e-05,0.0,5.722e-05,6.752e-05,6.760e-05,8.8,8.29,205.3,9.97,0.5,-7.5,9.1,9.3,-21.0,23.6,17.1,8.7,-3.8,32.3,19.1,9.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,8.6295e+20,1.921e+02,1.363e+00,43.290,1.0000,8.2510e+20,97.17,95.61,44.00,6.7823e+17,0.05,0.08,28.00,3.6997e+19,2.77,4.29,28.00,6.1217e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.0524e+10,0.00,0.00,14.00,1.7015e+17,0.01,0.02,16.00,
0.0,101.500,22.00,48.00,6153.300,6051.800,8.580,175.1,1.841e+00,5.474e-05,3.932,3.936,214.1,9.209e+06,0.000,60.652,171.4,1.791e+00,5.445e-05,0.0,5.036e-05,5.950e-05,5.931e-05,8.3,8.35,205.7,9.97,0.5,-7.5,9.3,8.9,-19.1,24.1,23.3,8.2,4.2,32.3,19.1,9.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,7.6007e+20,1.921e+02,1.363e+00,43.289,1.0000,7.2677e+20,97.17,95.62,44.00,6.8074e+17,0.06,0.09,28.00,3.2429e+19,2.76,4.27,28.00,5.4160e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.5690e+10,0.00,0.00,14.00,1.8388e+17,0.01,0.02,16.00,
0.0,102.000,22.00,48.00,6153.800,6051.800,8.578,175.1,1.621e+00,4.821e-05,3.932,3.936,214.1,9.209e+06,0.000,61.152,170.6,1.568e+00,4.793e-05,0.0,4.433e-05,5.243e-05,5.422e-05,12.5,8.41,201.9,9.97,0.6,-7.5,9.4,13.1,-17.2,24.5,22.6,9.5,5.4,34.0,19.2,9.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,6.6947e+20,1.921e+02,1.363e+00,43.287,1.0000,6.4016e+20,97.18,95.62,44.00,6.8326e+17,0.07,0.10,28.00,2.8425e+19,2.75,4.25,28.00,4.7916e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,2.3393e+10,0.00,0.00,14.00,1.9873e+17,0.01,0.03,16.00,
0.0,102.500,22.00,48.00,6154.300,6051.800,8.577,175.0,1.428e+00,4.246e-05,3.932,3.936,214.1,9.209e+06,0.000,61.652,169.7,1.373e+00,4.219e-05,0.0,3.902e-05,4.621e-05,4.580e-05,7.9,8.47,206.1,9.97,0.6,-7.5,9.5,8.6,-15.3,25.0,22.0,9.7,6.7,34.7,19.3,9.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,5.8969e+20,1.921e+02,1.363e+00,43.285,1.0000,5.6387e+20,97.18,95.62,44.00,6.8579e+17,0.08,0.12,28.00,2.4915e+19,2.73,4.23,28.00,4.2393e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,3.4875e+10,0.00,0.00,14.00,2.1477e+17,0.01,0.04,16.00,
0.0,103.000,22.00,48.00,6154.800,6051.800,8.576,175.0,1.257e+00,3.739e-05,3.932,3.936,214.1,9.209e+06,0.000,62.152,168.9,1.203e+00,3.714e-05,0.0,3.434e-05,4.072e-05,4.070e-05,8.8,8.53,205.2,9.97,0.7,-7.5,9.6,9.6,-13.4,25.5,28.9,2.7,15.4,28.2,19.3,9.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,5.1943e+20,1.921e+02,1.363e+00,43.283,1.0000,4.9667e+20,97.18,95.62,44.00,6.8832e+17,0.09,0.13,28.00,2.1839e+19,2.72,4.20,28.00,3.7506e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,5.1995e+10,0.00,0.00,14.00,2.3210e+17,0.02,0.04,16.00,
0.0,103.500,22.00,48.00,6155.300,6051.800,8.574,175.0,1.107e+00,3.293e-05,3.932,3.936,214.1,9.209e+06,0.000,62.652,168.0,1.053e+00,3.269e-05,0.0,3.023e-05,3.588e-05,3.462e-05,5.1,8.59,208.8,9.97,0.7,-7.5,9.8,5.9,-11.5,25.9,14.6,6.6,3.0,32.5,19.4,9.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.5757e+20,1.921e+02,1.363e+00,43.282,1.0000,4.3748e+20,97.18,95.61,44.00,6.9087e+17,0.10,0.15,28.00,1.9142e+19,2.71,4.18,28.00,3.3182e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.7518e+10,0.00,0.00,14.00,2.5084e+17,0.02,0.05,16.00,
0.0,104.000,22.00,48.00,6155.800,6051.800,8.573,175.0,9.748e-01,2.900e-05,3.932,3.936,214.1,9.209e+06,0.000,63.152,167.2,9.224e-01,2.878e-05,0.0,2.660e-05,3.162e-05,3.043e-05,4.9,8.65,209.0,9.97,0.8,-7.5,9.9,5.7,-9.7,26.4,8.8,4.5,-0.9,30.9,19.4,9.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.0309e+20,1.921e+02,1.363e+00,43.280,1.0000,3.8534e+20,97.17,95.60,44.00,6.9342e+17,0.11,0.17,28.00,1.6779e+19,2.69,4.16,28.00,2.9357e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.1557e+11,0.00,0.00,14.00,2.7108e+17,0.02,0.07,16.00,
0.0,104.500,22.00,48.00,6156.300,6051.800,8.571,174.9,8.584e-01,2.554e-05,3.932,3.936,214.0,9.209e+06,0.000,63.652,166.3,8.077e-01,2.533e-05,0.0,2.342e-05,2.787e-05,2.758e-05,8.0,8.71,206.0,9.97,0.8,-7.6,10.0,8.9,-7.8,26.8,18.4,4.4,10.6,31.2,19.4,9.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.5512e+20,1.921e+02,1.363e+00,43.278,1.0000,3.3942e+20,97.16,95.58,44.00,6.9599e+17,0.13,0.20,28.00,1.4707e+19,2.68,4.14,28.00,2.5973e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.7230e+11,0.00,0.00,14.00,2.9297e+17,0.03,0.08,16.00,
0.0,105.000,22.00,48.00,6156.800,6051.800,8.570,174.9,7.559e-01,2.250e-05,3.932,3.936,214.0,9.209e+06,0.000,64.152,165.5,7.074e-01,2.230e-05,0.0,2.061e-05,2.456e-05,2.477e-05,10.1,8.77,204.0,9.97,0.9,-7.6,10.1,11.1,-5.9,27.3,20.1,2.4,14.2,29.7,19.5,9.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.1288e+20,1.921e+02,1.363e+00,43.276,1.0000,2.9897e+20,97.15,95.55,44.00,6.9856e+17,0.14,0.22,28.00,1.2891e+19,2.67,4.12,28.00,2.2979e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,2.5688e+11,0.00,0.00,14.00,3.1661e+17,0.04,0.10,16.00,
0.0,105.500,22.00,48.00,6157.300,6051.800,8.569,175.2,6.659e-01,1.978e-05,3.944,3.882,214.2,9.209e+06,0.000,64.841,164.8,6.153e-01,1.949e-05,0.0,1.811e-05,2.160e-05,2.182e-05,10.3,8.83,204.0,9.97,1.5,-7.1,10.8,11.9,-4.0,27.8,17.3,0.6,13.3,28.4,19.6,9.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.7506e+20,1.922e+02,1.363e+00,43.259,1.0000,2.6271e+20,97.13,95.51,44.00,6.9517e+17,0.16,0.25,28.00,1.1337e+19,2.67,4.12,28.00,2.0358e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,2.8423e+11,0.00,0.00,14.00,3.1931e+17,0.04,0.12,16.00,
0.0,106.000,22.00,48.00,6157.800,6051.800,8.567,175.5,5.866e-01,1.739e-05,3.944,3.882,214.4,9.209e+06,0.000,65.341,164.0,5.353e-01,1.704e-05,0.0,1.591e-05,1.900e-05,1.933e-05,11.2,8.89,203.4,9.97,2.0,-6.6,11.5,13.4,-2.1,28.3,18.8,2.7,16.7,31.0,19.6,9.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.4182e+20,1.923e+02,1.363e+00,43.243,1.0000,2.3084e+20,97.10,95.46,44.00,6.9179e+17,0.19,0.29,28.00,9.9698e+18,2.67,4.12,28.00,1.8035e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,3.1448e+11,0.00,0.00,14.00,3.2202e+17,0.05,0.13,16.00,
0.0,106.500,22.00,48.00,6158.300,6051.800,8.566,175.8,5.168e-01,1.529e-05,3.944,3.882,214.6,9.209e+06,0.000,65.841,163.3,4.657e-01,1.489e-05,0.0,1.398e-05,1.671e-05,1.699e-05,11.1,8.95,203.6,9.97,2.6,-6.1,12.2,14.0,-0.2,28.7,21.5,7.0,21.2,35.7,19.6,9.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.1262e+20,1.923e+02,1.363e+00,43.226,1.0000,2.0284e+20,97.06,95.40,44.00,6.8842e+17,0.21,0.32,28.00,8.7677e+18,2.67,4.12,28.00,1.5978e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,3.4796e+11,0.00,0.00,14.00,3.2476e+17,0.06,0.15,16.00,
0.0,107.000,22.00,48.00,6158.800,6051.800,8.565,176.0,4.552e-01,1.344e-05,3.944,3.882,214.9,9.209e+06,0.000,66.341,162.5,4.051e-01,1.302e-05,0.0,1.228e-05,1.470e-05,1.477e-05,9.9,9.01,204.9,9.97,3.2,-5.7,12.9,13.5,1.6,29.2,17.7,7.7,19.3,36.9,19.7,9.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.8696e+20,1.924e+02,1.363e+00,43.209,1.0000,1.7823e+20,97.03,95.33,44.00,6.8508e+17,0.24,0.37,28.00,7.7105e+18,2.67,4.12,28.00,1.4155e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,3.8500e+11,0.00,0.00,14.00,3.2752e+17,0.06,0.18,16.00,
0.0,107.500,22.00,48.00,6159.300,6051.800,8.563,176.3,4.010e-01,1.181e-05,3.944,3.882,215.1,9.209e+06,0.000,66.841,161.8,3.524e-01,1.138e-05,0.0,1.079e-05,1.293e-05,1.325e-05,12.2,9.06,203.0,9.97,3.8,-5.2,13.6,16.5,3.5,29.7,14.3,5.4,17.9,35.1,19.8,9.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.6441e+20,1.925e+02,1.363e+00,43.192,1.0000,1.5661e+20,96.98,95.26,44.00,6.8175e+17,0.27,0.41,28.00,6.7808e+18,2.67,4.12,28.00,1.2540e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,4.2598e+11,0.00,0.00,14.00,3.3031e+17,0.07,0.20,16.00,
0.0,108.000,22.00,48.00,6159.800,6051.800,8.562,176.6,3.533e-01,1.039e-05,3.944,3.882,215.3,9.209e+06,0.000,67.341,161.0,3.066e-01,9.950e-06,0.0,9.482e-06,1.138e-05,1.180e-05,13.6,9.12,202.0,9.97,4.4,-4.7,14.3,18.6,5.4,30.2,15.8,5.5,21.2,35.8,19.8,9.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.4459e+20,1.926e+02,1.362e+00,43.175,1.0000,1.3762e+20,96.94,95.18,44.00,6.7843e+17,0.30,0.47,28.00,5.9632e+18,2.67,4.12,28.00,1.1110e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,4.7132e+11,0.00,0.00,14.00,3.3311e+17,0.09,0.23,16.00,
0.0,108.500,22.00,48.00,6160.300,6051.800,8.560,176.9,3.112e-01,9.131e-06,3.944,3.882,215.5,9.209e+06,0.000,67.841,160.3,2.667e-01,8.698e-06,0.0,8.331e-06,1.001e-05,1.077e-05,18.0,9.18,198.4,9.97,5.0,-4.2,15.1,23.8,7.3,30.7,15.9,2.6,23.2,33.3,19.9,9.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.2718e+20,1.926e+02,1.362e+00,43.159,1.0000,1.2092e+20,96.88,95.08,44.00,6.7513e+17,0.34,0.53,28.00,5.2442e+18,2.67,4.12,28.00,9.8424e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,5.2149e+11,0.00,0.00,14.00,3.3595e+17,0.10,0.26,16.00,
0.0,109.000,22.00,48.00,6160.800,6051.800,8.559,177.2,2.741e-01,8.027e-06,3.944,3.882,215.7,9.209e+06,0.000,68.341,159.5,2.320e-01,7.604e-06,0.0,7.320e-06,8.804e-06,9.187e-06,14.5,9.24,201.6,9.97,5.6,-3.7,15.8,20.8,9.2,31.2,21.4,7.2,30.6,38.4,19.9,9.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.1188e+20,1.927e+02,1.362e+00,43.142,1.0000,1.0626e+20,96.82,94.97,44.00,6.7185e+17,0.39,0.60,28.00,4.6119e+18,2.67,4.12,28.00,8.7196e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,5.7701e+11,0.00,0.00,14.00,3.3880e+17,0.11,0.30,16.00,
0.0,109.500,22.00,48.00,6161.300,6051.800,8.558,177.5,2.415e-01,7.057e-06,3.944,3.882,215.9,9.209e+06,0.000,68.841,158.8,2.018e-01,6.648e-06,0.0,6.431e-06,7.744e-06,7.938e-06,12.5,9.30,203.6,9.97,6.2,-3.3,16.5,19.4,11.1,31.7,22.6,8.1,33.7,39.8,19.9,10.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,9.8433e+19,1.928e+02,1.362e+00,43.125,1.0000,9.3366e+19,96.76,94.85,44.00,6.6858e+17,0.44,0.68,28.00,4.0558e+18,2.67,4.12,28.00,7.7249e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,6.3843e+11,0.00,0.00,14.00,3.4168e+17,0.13,0.35,16.00,
0.0,110.000,22.00,48.00,6161.800,6051.800,8.556,177.8,2.127e-01,6.204e-06,3.944,3.882,216.1,9.209e+06,0.000,69.341,158.0,1.756e-01,5.812e-06,0.0,5.651e-06,6.812e-06,6.724e-06,8.4,9.36,207.6,9.97,6.7,-2.8,17.2,15.7,12.9,32.2,24.7,5.2,37.6,37.5,20.0,10.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,8.6618e+19,1.929e+02,1.362e+00,43.108,1.0000,8.2041e+19,96.68,94.72,44.00,6.6533e+17,0.50,0.77,28.00,3.5668e+18,2.67,4.12,28.00,6.8437e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.0639e+11,0.00,0.00,14.00,3.4459e+17,0.15,0.40,16.00,
0.0,110.500,22.00,48.00,6162.300,6051.800,8.555,178.2,1.880e-01,5.468e-06,4.050,3.959,216.4,9.209e+06,0.000,71.706,157.8,1.520e-01,5.036e-06,0.0,4.977e-06,6.008e-06,5.852e-06,7.0,9.42,209.2,9.97,8.6,-1.2,19.3,16.2,13.2,32.8,24.2,0.6,37.4,33.4,20.1,10.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,7.6366e+19,1.930e+02,1.362e+00,43.081,1.0000,7.2256e+19,96.62,94.62,44.00,6.1985e+17,0.53,0.81,28.00,3.1583e+18,2.69,4.14,28.00,6.1126e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.0716e+12,0.00,0.00,14.00,3.3124e+17,0.16,0.43,16.00,
0.0,111.000,22.00,48.00,6162.800,6051.800,8.553,178.6,1.662e-01,4.819e-06,4.050,3.959,216.7,9.209e+06,0.000,72.206,157.7,1.316e-01,4.363e-06,0.0,4.384e-06,5.298e-06,5.129e-06,6.4,9.48,210.1,9.97,10.5,0.5,21.4,17.6,13.4,33.3,39.5,8.6,52.9,41.9,20.1,10.1,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,6.7331e+19,1.931e+02,1.362e+00,43.054,1.0000,6.3638e+19,96.57,94.52,44.00,5.7748e+17,0.56,0.86,28.00,2.7966e+18,2.70,4.15,28.00,5.4597e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.6256e+12,0.00,0.00,14.00,3.1841e+17,0.18,0.47,16.00,
0.0,111.500,22.00,48.00,6163.300,6051.800,8.552,179.0,1.469e-01,4.247e-06,4.050,3.959,217.0,9.209e+06,0.000,72.706,157.6,1.140e-01,3.780e-06,0.0,3.862e-06,4.672e-06,4.382e-06,3.2,9.54,213.6,9.97,12.4,2.2,23.6,15.9,13.6,33.9,32.9,8.7,46.5,42.6,20.1,10.1,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,5.9369e+19,1.932e+02,1.362e+00,43.027,1.0000,5.6048e+19,96.51,94.41,44.00,5.3801e+17,0.59,0.91,28.00,2.4764e+18,2.71,4.17,28.00,4.8765e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,2.4661e+12,0.00,0.00,14.00,3.0608e+17,0.19,0.52,16.00,
0.0,112.000,22.00,48.00,6163.800,6051.800,8.551,179.4,1.298e-01,3.744e-06,4.050,3.959,217.3,9.209e+06,0.000,73.206,157.4,9.868e-02,3.275e-06,0.0,3.401e-06,4.120e-06,3.866e-06,3.3,9.60,213.8,9.97,14.3,3.9,25.8,18.1,13.8,34.4,27.5,1.5,41.3,36.0,20.2,10.1,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,5.2352e+19,1.934e+02,1.361e+00,43.000,1.0000,4.9363e+19,96.44,94.29,44.00,5.0123e+17,0.62,0.96,28.00,2.1928e+18,2.73,4.19,28.00,4.3556e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,3.7411e+12,0.00,0.00,14.00,2.9422e+17,0.21,0.56,16.00,
0.0,112.500,22.00,48.00,6164.300,6051.800,8.549,179.7,1.147e-01,3.299e-06,4.050,3.959,217.6,9.209e+06,0.000,73.706,157.3,8.544e-02,2.837e-06,0.0,2.996e-06,3.633e-06,3.521e-06,6.7,9.66,210.6,9.97,16.3,5.6,28.1,24.1,14.1,35.0,17.8,-1.3,31.9,33.7,20.3,10.1,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.6167e+19,1.935e+02,1.361e+00,42.973,1.0000,4.3476e+19,96.37,94.17,44.00,4.6697e+17,0.66,1.01,28.00,1.9417e+18,2.74,4.21,28.00,3.8903e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,5.6753e+12,0.00,0.00,14.00,2.8282e+17,0.23,0.61,16.00,
0.0,113.000,22.00,48.00,6164.800,6051.800,8.548,180.1,1.014e-01,2.908e-06,4.050,3.959,217.9,9.209e+06,0.000,74.206,157.1,7.397e-02,2.458e-06,0.0,2.639e-06,3.204e-06,3.013e-06,3.6,9.72,214.1,9.97,18.3,7.4,30.4,22.6,14.3,35.6,19.9,0.6,34.2,36.2,20.3,10.2,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.0717e+19,1.936e+02,1.361e+00,42.946,1.0000,3.8290e+19,96.30,94.04,44.00,4.3505e+17,0.70,1.07,28.00,1.7193e+18,2.75,4.22,28.00,3.4747e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,8.6095e+12,0.00,0.00,14.00,2.7187e+17,0.25,0.67,16.00,
0.0,113.500,22.00,48.00,6165.300,6051.800,8.546,180.5,8.964e-02,2.563e-06,4.050,3.959,218.2,9.209e+06,0.000,74.706,156.9,6.405e-02,2.130e-06,0.0,2.325e-06,2.826e-06,2.709e-06,5.7,9.78,212.2,9.97,20.3,9.1,32.7,27.2,14.5,36.1,11.2,-0.3,25.7,35.8,20.4,10.2,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.5913e+19,1.937e+02,1.361e+00,42.919,1.0000,3.3723e+19,96.23,93.90,44.00,4.0532e+17,0.74,1.13,28.00,1.5224e+18,2.76,4.24,28.00,3.1036e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.3061e+13,0.00,0.00,14.00,2.6134e+17,0.27,0.73,16.00,
0.0,114.000,22.00,48.00,6165.800,6051.800,8.545,180.9,7.923e-02,2.259e-06,4.050,3.959,218.5,9.209e+06,0.000,75.206,156.8,5.546e-02,1.845e-06,0.0,2.048e-06,2.492e-06,2.292e-06,1.4,9.84,216.9,9.97,22.4,11.0,35.1,24.2,14.7,36.7,16.5,-4.0,31.2,32.6,20.4,10.2,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.1678e+19,1.938e+02,1.361e+00,42.892,1.0000,2.9701e+19,96.15,93.76,44.00,3.7761e+17,0.78,1.19,28.00,1.3481e+18,2.78,4.26,28.00,2.7720e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.9813e+13,0.00,0.00,14.00,2.5121e+17,0.30,0.79,16.00,
