      Time    Hgtkm GeocenLat  Lon(East)   DensMean   PresMean    Tmean   EWmean   NSmean   DensPert   PresPert    Tpert   EWpert  NSpert SDden% SDprs% SDtemK SDuwnd SDvwnd SDwwnd Wpert SpdAvg  SpdStd SOSmean SOSpert Sev
      0.00  126.400  40.65710 -113.43830 9.7529e-009 1.5663e-003  511.69  -44.93   14.75 9.3899e-009 1.4617e-003  495.96  -56.90    8.17   7.68  16.67  98.55  60.83  55.34   7.17  -2.39  79.55  51.68  474.18  466.83   0
      0.00  126.300  40.65710 -113.43830 9.8463e-009 1.5757e-003  509.97  -45.32   15.03 9.5199e-009 1.4658e-003  490.69  -53.99    3.73   7.69  16.69  98.37  60.77  55.22   7.17  -1.84  79.74  51.61  473.32  464.29   0
      0.00  126.200  40.65710 -113.43830 9.9410e-009 1.5851e-003  508.24  -45.71   15.32 9.6246e-009 1.4453e-003  478.67  -56.14   -0.01   7.69  16.72  98.19  60.70  55.11   7.16  -2.90  79.94  51.53  472.47  458.51   0
      0.00  126.100  40.65710 -113.43830 1.0037e-008 1.5945e-003  506.51  -46.09   15.60 9.5623e-009 1.4745e-003  491.61  -66.25    1.29   7.69  16.75  98.01  60.64  55.00   7.15  -1.75  80.14  51.45  471.61  464.62   0
      0.00  126.000  40.65710 -113.43830 1.0134e-008 1.6041e-003  504.77  -46.48   15.88 9.5275e-009 1.4893e-003  498.49  -65.34    3.32   7.70  16.77  97.83  60.57  54.88   7.14  -2.57  80.34  51.37  470.74  467.81   0
      0.00  125.900  40.65710 -113.43830 1.0233e-008 1.6138e-003  503.03  -46.86   16.17 9.7228e-009 1.4809e-003  485.83  -60.98    3.41   7.70  16.80  97.64  60.51  54.77   7.13  -1.13  80.54  51.29  469.88  461.77   0
      0.00  125.800  40.65710 -113.43830 1.0333e-008 1.6236e-003  501.29  -47.25   16.45 9.9794e-009 1.4407e-003  460.61  -56.07    0.05   7.70  16.83  97.45  60.44  54.65   7.12   0.70  80.75  51.22  469.01  449.57   0
      0.00  125.700  40.65710 -113.43830 1.0435e-008 1.6334e-003  499.54  -47.63   16.73 1.0241e-008 1.4182e-003  441.94  -60.12   -4.58   7.71  16.85  97.26  60.38  54.54   7.11  -0.77  80.96  51.14  468.13  440.31   0
      0.00  125.600  40.65710 -113.43830 1.0538e-008 1.6434e-003  497.79  -48.02   17.02 1.0278e-008 1.4360e-003  445.98  -60.39    2.71   7.71  16.88  97.07  60.32  54.42   7.11  -2.60  81.17  51.06  467.26  442.27   0
      0.00  125.500  40.65710 -113.43830 1.0642e-008 1.6534e-003  496.04  -48.40   17.30 1.0473e-008 1.4083e-003  429.32  -65.63    5.82   7.71  16.90  96.87  60.25  54.31   7.10  -2.36  81.38  50.98  466.38  433.88   0
      0.00  125.400  40.65710 -113.43830 1.0748e-008 1.6636e-003  494.28  -48.78   17.59 1.0716e-008 1.3987e-003  416.83  -61.84    0.68   7.72  16.93  96.68  60.19  54.19   7.09  -2.80  81.59  50.90  465.50  427.47   0
      0.00  125.300  40.65710 -113.43830 1.0856e-008 1.6739e-003  492.52  -49.16   17.87 1.0826e-008 1.4059e-003  414.81  -72.05   -0.41   7.72  16.96  96.48  60.12  54.08   7.08  -2.17  81.80  50.82  464.61  426.39   0
