ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
0.0,694.500,22.00,48.00,3270.000,2575.500,0.840,153.2,2.694e-03,5.887e-08,54.323,51.145,253.2,1.481e+05,0.000,968.143,150.5,2.173e-03,4.819e-08,0.0,5.352e-08,6.475e-08,5.175e-08,-12.1,9.55,270.0,0.91,22.2,11.0,34.4,7.4,125.6,0.0,10.7,-20.6,136.3,-20.6,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.2654e+18,2.987e+02,1.401e+00,27.816,0.9992,2.7305e+16,2.82,2.16,36.40,1.1996e+18,95.43,94.80,28.00,3.8469e+16,1.75,3.04,16.00,0.113
0.0,695.000,22.00,48.00,3270.500,2575.500,0.839,153.3,2.670e-03,5.829e-08,54.323,51.145,253.3,1.481e+05,0.000,968.643,150.6,2.153e-03,4.772e-08,0.0,5.299e-08,6.412e-08,5.161e-08,-11.5,9.55,269.2,0.91,22.2,11.1,34.4,8.2,125.6,0.0,1.6,-15.0,127.2,-15.0,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.2531e+18,2.987e+02,1.401e+00,27.816,0.9992,2.7031e+16,2.82,2.16,36.40,1.1880e+18,95.43,94.80,28.00,3.8110e+16,1.75,3.04,16.00,0.113
0.0,695.500,22.00,48.00,3271.000,2575.500,0.839,153.4,2.645e-03,5.773e-08,54.803,51.582,253.3,1.481e+05,0.000,977.700,150.6,2.133e-03,4.725e-08,0.0,5.248e-08,6.350e-08,5.181e-08,-10.3,9.55,267.4,0.91,22.2,11.1,34.4,9.7,125.6,0.0,6.6,-16.7,132.2,-16.7,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.2411e+18,2.987e+02,1.401e+00,27.816,0.9992,2.6761e+16,2.82,2.16,36.40,1.1765e+18,95.43,94.80,28.00,3.7759e+16,1.75,3.04,16.00,0.113
0.0,696.000,22.00,48.00,3271.500,2575.500,0.839,153.5,2.621e-03,5.717e-08,54.803,51.582,253.4,1.481e+05,0.000,978.200,150.7,2.113e-03,4.679e-08,0.0,5.198e-08,6.289e-08,5.313e-08,-7.1,9.55,262.9,0.91,22.2,11.1,34.4,13.6,125.6,0.0,8.0,-11.8,133.6,-11.8,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.2291e+18,2.987e+02,1.401e+00,27.816,0.9992,2.6494e+16,2.82,2.16,36.40,1.1652e+18,95.43,94.80,28.00,3.7410e+16,1.75,3.04,16.00,0.113
0.0,696.500,22.00,48.00,3272.000,2575.500,0.839,153.6,2.597e-03,5.662e-08,54.803,51.582,253.5,1.481e+05,0.000,978.700,150.8,2.094e-03,4.633e-08,0.0,5.148e-08,6.229e-08,5.315e-08,-6.1,9.55,261.6,0.91,22.2,11.1,34.4,14.7,125.6,0.0,9.8,-14.2,135.4,-14.2,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.2173e+18,2.987e+02,1.401e+00,27.816,0.9992,2.6230e+16,2.82,2.15,36.40,1.1540e+18,95.43,94.80,28.00,3.7065e+16,1.75,3.04,16.00,0.113
0.0,697.000,22.00,48.00,3272.500,2575.500,0.838,153.7,2.574e-03,5.608e-08,54.803,51.582,253.5,1.481e+05,0.000,979.200,150.9,2.074e-03,4.587e-08,0.0,5.098e-08,6.168e-08,5.283e-08,-5.8,9.55,261.2,0.91,22.2,11.1,34.5,15.2,125.6,0.0,10.4,-14.5,136.0,-14.5,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.2055e+18,2.987e+02,1.401e+00,27.815,0.9992,2.5968e+16,2.82,2.15,36.40,1.1428e+18,95.43,94.80,28.00,3.6723e+16,1.75,3.05,16.00,0.113
0.0,697.500,22.00,48.00,3273.000,2575.500,0.838,153.8,2.550e-03,5.554e-08,54.803,51.582,253.6,1.481e+05,0.000,979.700,151.0,2.055e-03,4.542e-08,0.0,5.049e-08,6.109e-08,5.150e-08,-7.3,9.55,263.4,0.91,22.3,11.1,34.5,13.4,125.6,0.0,17.9,-15.0,143.5,-15.0,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.1939e+18,2.987e+02,1.401e+00,27.815,0.9992,2.5709e+16,2.82,2.15,36.40,1.1318e+18,95.43,94.80,28.00,3.6384e+16,1.75,3.05,16.00,0.113
0.0,698.000,22.00,48.00,3273.500,2575.500,0.838,153.8,2.527e-03,5.500e-08,54.803,51.582,253.7,1.481e+05,0.000,980.200,151.1,2.036e-03,4.498e-08,0.0,5.000e-08,6.050e-08,5.107e-08,-7.1,9.55,263.3,0.91,22.3,11.2,34.5,13.5,125.6,0.0,20.6,-21.4,146.2,-21.4,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.1824e+18,2.987e+02,1.401e+00,27.815,0.9992,2.5453e+16,2.82,2.15,36.40,1.1209e+18,95.43,94.80,28.00,3.6048e+16,1.75,3.05,16.00,0.113
0.0,698.500,22.00,48.00,3274.000,2575.500,0.838,153.9,2.504e-03,5.447e-08,54.803,51.582,253.8,1.481e+05,0.000,980.700,151.2,2.017e-03,4.454e-08,0.0,4.952e-08,5.992e-08,5.132e-08,-5.8,9.55,261.4,0.91,22.3,11.2,34.5,15.2,125.6,0.0,22.6,-23.5,148.2,-23.5,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.1710e+18,2.987e+02,1.401e+00,27.815,0.9992,2.5199e+16,2.82,2.15,36.40,1.1101e+18,95.43,94.80,28.00,3.5716e+16,1.75,3.05,16.00,0.113
0.0,699.000,22.00,48.00,3274.500,2575.500,0.837,154.0,2.482e-03,5.394e-08,54.803,51.582,253.8,1.481e+05,0.000,981.200,151.2,1.999e-03,4.410e-08,0.0,4.904e-08,5.934e-08,5.056e-08,-6.3,9.55,262.2,0.91,22.3,11.2,34.5,14.6,125.6,0.0,31.1,-16.8,156.7,-16.8,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.1597e+18,2.987e+02,1.401e+00,27.815,0.9992,2.4947e+16,2.82,2.15,36.40,1.0994e+18,95.43,94.80,28.00,3.5386e+16,1.76,3.05,16.00,0.113
0.0,699.500,22.00,48.00,3275.000,2575.500,0.837,154.1,2.459e-03,5.342e-08,54.803,51.582,253.9,1.481e+05,0.000,981.700,151.3,1.980e-03,4.367e-08,0.0,4.857e-08,5.877e-08,5.005e-08,-6.3,9.55,262.3,0.91,22.3,11.2,34.6,14.6,125.6,0.0,29.1,-15.7,154.7,-15.7,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.1486e+18,2.987e+02,1.401e+00,27.814,0.9992,2.4699e+16,2.81,2.15,36.40,1.0888e+18,95.43,94.80,28.00,3.5059e+16,1.76,3.05,16.00,0.113
0.0,700.000,22.00,48.00,3275.500,2575.500,0.837,154.2,2.437e-03,5.291e-08,54.803,51.582,254.0,1.481e+05,0.000,982.200,151.4,1.962e-03,4.324e-08,0.0,4.810e-08,5.820e-08,5.028e-08,-5.0,9.55,260.5,0.91,22.4,11.2,34.6,16.3,125.6,0.0,31.1,-19.5,156.7,-19.5,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.1375e+18,2.987e+02,1.401e+00,27.814,0.9992,2.4452e+16,2.81,2.15,36.40,1.0783e+18,95.43,94.80,28.00,3.4736e+16,1.76,3.05,16.00,0.113
0.0,700.500,22.00,48.00,3276.000,2575.500,0.837,154.3,2.415e-03,5.240e-08,55.281,52.025,254.0,1.481e+05,0.000,991.268,151.5,1.944e-03,4.282e-08,0.0,4.764e-08,5.764e-08,4.987e-08,-4.8,9.55,260.4,0.91,22.4,11.2,34.6,16.4,125.6,0.0,29.7,-21.6,155.3,-21.6,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.1267e+18,2.987e+02,1.401e+00,27.814,0.9992,2.4210e+16,2.81,2.15,36.40,1.0680e+18,95.43,94.80,28.00,3.4419e+16,1.76,3.05,16.00,0.113
0.0,701.000,22.00,48.00,3276.500,2575.500,0.836,154.4,2.393e-03,5.190e-08,55.281,52.025,254.1,1.481e+05,0.000,991.768,151.6,1.926e-03,4.241e-08,0.0,4.718e-08,5.709e-08,4.964e-08,-4.4,9.55,259.8,0.91,22.4,11.3,34.6,17.1,125.6,0.0,23.9,-26.2,149.5,-26.2,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.1159e+18,2.987e+02,1.401e+00,27.814,0.9992,2.3970e+16,2.81,2.15,36.40,1.0578e+18,95.43,94.80,28.00,3.4104e+16,1.76,3.06,16.00,0.113
0.0,701.500,22.00,48.00,3277.000,2575.500,0.836,154.4,2.371e-03,5.140e-08,55.281,52.025,254.2,1.481e+05,0.000,992.268,151.7,1.909e-03,4.200e-08,0.0,4.673e-08,5.655e-08,4.911e-08,-4.5,9.55,260.1,0.90,22.4,11.3,34.6,16.9,125.6,0.0,15.6,-23.3,141.2,-23.3,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.1052e+18,2.987e+02,1.401e+00,27.813,0.9992,2.3733e+16,2.81,2.15,36.40,1.0477e+18,95.43,94.80,28.00,3.3793e+16,1.76,3.06,16.00,0.113
0.0,702.000,22.00,48.00,3277.500,2575.500,0.836,154.5,2.350e-03,5.091e-08,55.281,52.025,254.3,1.481e+05,0.000,992.768,151.8,1.891e-03,4.159e-08,0.0,4.628e-08,5.600e-08,4.850e-08,-4.7,9.55,260.5,0.90,22.4,11.3,34.7,16.6,125.6,0.0,11.7,-21.2,137.3,-21.2,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.0947e+18,2.987e+02,1.401e+00,27.813,0.9992,2.3498e+16,2.81,2.15,36.40,1.0377e+18,95.43,94.79,28.00,3.3484e+16,1.76,3.06,16.00,0.113
0.0,702.500,22.00,48.00,3278.000,2575.500,0.835,154.6,2.329e-03,5.043e-08,55.281,52.025,254.3,1.481e+05,0.000,993.268,151.8,1.874e-03,4.118e-08,0.0,4.584e-08,5.547e-08,4.819e-08,-4.4,9.55,260.2,0.90,22.4,11.3,34.7,17.0,125.6,0.0,21.5,-24.5,147.0,-24.5,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.0842e+18,2.987e+02,1.401e+00,27.813,0.9992,2.3265e+16,2.81,2.15,36.40,1.0278e+18,95.43,94.79,28.00,3.3178e+16,1.76,3.06,16.00,0.113
0.0,703.000,22.00,48.00,3278.500,2575.500,0.835,154.7,2.308e-03,4.994e-08,55.281,52.025,254.4,1.481e+05,0.000,993.768,151.9,1.857e-03,4.078e-08,0.0,4.540e-08,5.494e-08,4.728e-08,-5.3,9.55,261.5,0.90,22.5,11.3,34.7,15.9,125.6,0.0,21.8,-18.6,147.4,-18.6,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.0739e+18,2.987e+02,1.401e+00,27.813,0.9992,2.3035e+16,2.81,2.15,36.40,1.0180e+18,95.43,94.79,28.00,3.2875e+16,1.76,3.06,16.00,0.113
0.0,703.500,22.00,48.00,3279.000,2575.500,0.835,154.8,2.287e-03,4.947e-08,55.281,52.025,254.5,1.481e+05,0.000,994.268,152.0,1.840e-03,4.039e-08,0.0,4.497e-08,5.441e-08,4.709e-08,-4.8,9.55,260.8,0.90,22.5,11.3,34.7,16.6,125.6,0.0,29.5,-19.5,155.1,-19.5,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.0636e+18,2.987e+02,1.401e+00,27.813,0.9992,2.2807e+16,2.81,2.14,36.40,1.0082e+18,95.43,94.79,28.00,3.2575e+16,1.76,3.06,16.00,0.113
0.0,704.000,22.00,48.00,3279.500,2575.500,0.835,154.9,2.267e-03,4.899e-08,55.281,52.025,254.5,1.481e+05,0.000,994.768,152.1,1.823e-03,4.000e-08,0.0,4.454e-08,5.389e-08,4.637e-08,-5.4,9.55,261.6,0.90,22.5,11.4,34.7,15.9,125.6,0.0,22.9,-23.1,148.5,-23.1,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.0535e+18,2.987e+02,1.401e+00,27.812,0.9992,2.2581e+16,2.81,2.14,36.40,9.9860e+17,95.43,94.79,28.00,3.2277e+16,1.76,3.06,16.00,0.113
0.0,704.500,22.00,48.00,3280.000,2575.500,0.834,155.0,2.246e-03,4.852e-08,55.281,52.025,254.6,1.481e+05,0.000,995.268,152.2,1.806e-03,3.961e-08,0.0,4.411e-08,5.338e-08,4.576e-08,-5.7,9.55,262.2,0.90,22.5,11.4,34.8,15.5,125.6,0.0,19.8,-19.9,145.4,-19.9,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.0434e+18,2.987e+02,1.401e+00,27.812,0.9992,2.2357e+16,2.80,2.14,36.40,9.8906e+17,95.43,94.79,28.00,3.1982e+16,1.76,3.07,16.00,0.113
0.0,705.000,22.00,48.00,3280.500,2575.500,0.834,155.1,2.226e-03,4.806e-08,55.281,52.025,254.7,1.481e+05,0.000,995.768,152.3,1.790e-03,3.922e-08,0.0,4.369e-08,5.287e-08,4.568e-08,-5.0,9.55,261.3,0.90,22.5,11.4,34.8,16.5,125.6,0.0,18.3,-23.9,143.9,-23.9,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.0334e+18,2.987e+02,1.401e+00,27.812,0.9992,2.2136e+16,2.80,2.14,36.40,9.7960e+17,95.43,94.79,28.00,3.1690e+16,1.76,3.07,16.00,0.113
0.0,705.500,22.00,48.00,3281.000,2575.500,0.834,155.1,2.206e-03,4.760e-08,55.761,52.463,254.8,1.481e+05,0.000,1004.919,152.4,1.774e-03,3.885e-08,0.0,4.328e-08,5.236e-08,4.446e-08,-6.6,9.55,263.6,0.90,22.5,11.4,34.8,14.5,125.6,0.0,21.4,-21.8,147.0,-21.8,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.0236e+18,2.987e+02,1.401e+00,27.812,0.9992,2.1918e+16,2.80,2.14,36.40,9.7032e+17,95.43,94.79,28.00,3.1403e+16,1.76,3.07,16.00,0.113
0.0,706.000,22.00,48.00,3281.500,2575.500,0.834,155.2,2.186e-03,4.715e-08,55.761,52.463,254.8,1.481e+05,0.000,1005.419,152.5,1.758e-03,3.847e-08,0.0,4.287e-08,5.187e-08,4.367e-08,-7.4,9.55,264.8,0.90,22.6,11.4,34.8,13.5,125.6,0.0,25.7,-22.4,151.3,-22.4,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.0139e+18,2.987e+02,1.401e+00,27.812,0.9992,2.1703e+16,2.80,2.14,36.40,9.6113e+17,95.43,94.79,28.00,3.1119e+16,1.77,3.07,16.00,0.113
0.0,706.500,22.00,48.00,3282.000,2575.500,0.833,155.3,2.167e-03,4.671e-08,55.761,52.463,254.9,1.481e+05,0.000,1005.919,152.5,1.742e-03,3.810e-08,0.0,4.246e-08,5.138e-08,4.371e-08,-6.4,9.55,263.5,0.90,22.6,11.4,34.8,14.7,125.6,0.0,21.9,-18.1,147.5,-18.1,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.0043e+18,2.987e+02,1.401e+00,27.811,0.9992,2.1489e+16,2.80,2.14,36.40,9.5202e+17,95.43,94.79,28.00,3.0838e+16,1.77,3.07,16.00,0.113
0.0,707.000,22.00,48.00,3282.500,2575.500,0.833,155.4,2.148e-03,4.626e-08,55.761,52.463,255.0,1.481e+05,0.000,1006.419,152.6,1.726e-03,3.773e-08,0.0,4.206e-08,5.089e-08,4.410e-08,-4.7,9.55,261.1,0.90,22.6,11.5,34.9,16.9,125.6,0.0,22.0,-22.6,147.6,-22.6,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,9.9483e+17,2.987e+02,1.401e+00,27.811,0.9992,2.1278e+16,2.80,2.14,36.40,9.4300e+17,95.43,94.79,28.00,3.0559e+16,1.77,3.07,16.00,0.113
0.0,707.500,22.00,48.00,3283.000,2575.500,0.833,155.5,2.128e-03,4.582e-08,55.761,52.463,255.1,1.481e+05,0.000,1006.919,152.7,1.710e-03,3.737e-08,0.0,4.166e-08,5.041e-08,4.298e-08,-6.2,9.55,263.4,0.89,22.6,11.5,34.9,15.0,125.6,0.0,25.3,-21.8,150.9,-21.8,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,9.8541e+17,2.987e+02,1.401e+00,27.811,0.9992,2.1069e+16,2.80,2.14,36.40,9.3406e+17,95.43,94.79,28.00,3.0282e+16,1.77,3.07,16.00,0.113
0.0,708.000,22.00,48.00,3283.500,2575.500,0.833,155.6,2.109e-03,4.539e-08,55.761,52.463,255.1,1.481e+05,0.000,1007.419,152.8,1.695e-03,3.701e-08,0.0,4.126e-08,4.993e-08,4.294e-08,-5.4,9.55,262.3,0.89,22.6,11.5,34.9,16.0,125.6,0.0,21.7,-10.3,147.3,-10.3,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,9.7608e+17,2.987e+02,1.401e+00,27.811,0.9992,2.0862e+16,2.80,2.14,36.40,9.2521e+17,95.43,94.79,28.00,3.0009e+16,1.77,3.07,16.00,0.113
0.0,708.500,22.00,48.00,3284.000,2575.500,0.832,155.7,2.091e-03,4.496e-08,55.761,52.463,255.2,1.481e+05,0.000,1007.919,152.9,1.679e-03,3.665e-08,0.0,4.087e-08,4.945e-08,4.255e-08,-5.4,9.55,262.3,0.89,22.7,11.5,34.9,16.1,125.6,0.0,18.9,-13.0,144.5,-13.0,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,9.6684e+17,2.987e+02,1.401e+00,27.810,0.9992,2.0657e+16,2.80,2.14,36.40,9.1644e+17,95.43,94.79,28.00,2.9737e+16,1.77,3.08,16.00,0.113
0.0,709.000,22.00,48.00,3284.500,2575.500,0.832,155.7,2.072e-03,4.453e-08,55.761,52.463,255.3,1.481e+05,0.000,1008.419,153.0,1.664e-03,3.630e-08,0.0,4.048e-08,4.899e-08,4.231e-08,-5.0,9.55,261.9,0.89,22.7,11.5,34.9,16.5,125.6,0.0,17.1,-14.3,142.7,-14.3,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,9.5768e+17,2.987e+02,1.401e+00,27.810,0.9992,2.0454e+16,2.80,2.14,36.40,9.0776e+17,95.43,94.79,28.00,2.9468e+16,1.77,3.08,16.00,0.113
0.0,709.500,22.00,48.00,3285.000,2575.500,0.832,155.8,2.053e-03,4.411e-08,55.761,52.463,255.3,1.481e+05,0.000,1008.919,153.1,1.649e-03,3.595e-08,0.0,4.010e-08,4.852e-08,4.188e-08,-5.1,9.55,262.0,0.89,22.7,11.5,35.0,16.5,125.6,0.0,23.9,-14.5,149.5,-14.5,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,9.4861e+17,2.987e+02,1.401e+00,27.810,0.9992,2.0253e+16,2.79,2.13,36.40,8.9915e+17,95.43,94.79,28.00,2.9202e+16,1.77,3.08,16.00,0.113
0.0,710.000,22.00,48.00,3285.500,2575.500,0.832,155.9,2.035e-03,4.369e-08,55.761,52.463,255.4,1.481e+05,0.000,1009.419,153.1,1.634e-03,3.561e-08,0.0,3.972e-08,4.806e-08,4.114e-08,-5.8,9.55,263.2,0.89,22.7,11.6,35.0,15.6,125.6,0.0,22.2,-18.5,147.8,-18.5,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,9.3962e+17,2.987e+02,1.401e+00,27.810,0.9992,2.0053e+16,2.79,2.13,36.40,8.9063e+17,95.43,94.79,28.00,2.8937e+16,1.77,3.08,16.00,0.113
0.0,710.500,22.00,48.00,3286.000,2575.500,0.831,156.0,2.017e-03,4.328e-08,56.248,52.943,255.5,1.481e+05,0.000,1018.732,153.2,1.619e-03,3.527e-08,0.0,3.935e-08,4.761e-08,4.087e-08,-5.6,9.55,262.9,0.89,22.7,11.6,35.0,15.9,125.6,0.0,22.5,-18.4,148.1,-18.4,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,9.3081e+17,2.987e+02,1.401e+00,27.809,0.9992,1.9858e+16,2.79,2.13,36.40,8.8227e+17,95.43,94.79,28.00,2.8678e+16,1.77,3.08,16.00,0.113
0.0,711.000,22.00,48.00,3286.500,2575.500,0.831,156.1,1.999e-03,4.287e-08,56.248,52.943,255.6,1.481e+05,0.000,1019.232,153.3,1.605e-03,3.493e-08,0.0,3.898e-08,4.716e-08,4.059e-08,-5.3,9.55,262.6,0.89,22.7,11.6,35.0,16.2,125.6,0.0,15.4,-22.0,141.0,-22.0,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,9.2207e+17,2.987e+02,1.400e+00,27.809,0.9992,1.9664e+16,2.79,2.13,36.40,8.7399e+17,95.44,94.79,28.00,2.8422e+16,1.77,3.08,16.00,0.113
0.0,711.500,22.00,48.00,3287.000,2575.500,0.831,156.2,1.982e-03,4.247e-08,56.248,52.943,255.6,1.481e+05,0.000,1019.732,153.4,1.590e-03,3.460e-08,0.0,3.861e-08,4.672e-08,4.027e-08,-5.2,9.55,262.5,0.89,22.8,11.6,35.0,16.4,125.6,0.0,16.6,-25.3,142.2,-25.3,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,9.1342e+17,2.988e+02,1.400e+00,27.809,0.9992,1.9472e+16,2.79,2.13,36.40,8.6578e+17,95.44,94.78,28.00,2.8167e+16,1.77,3.08,16.00,0.113
0.0,712.000,22.00,48.00,3287.500,2575.500,0.831,156.3,1.964e-03,4.207e-08,56.248,52.943,255.7,1.481e+05,0.000,1020.232,153.5,1.576e-03,3.427e-08,0.0,3.825e-08,4.628e-08,4.004e-08,-4.8,9.55,262.1,0.89,22.8,11.6,35.1,16.8,125.6,0.0,17.6,-25.7,143.2,-25.7,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,9.0485e+17,2.988e+02,1.400e+00,27.809,0.9992,1.9282e+16,2.79,2.13,36.40,8.5765e+17,95.44,94.78,28.00,2.7915e+16,1.78,3.09,16.00,0.113
0.0,712.500,22.00,48.00,3288.000,2575.500,0.830,156.3,1.947e-03,4.168e-08,56.248,52.943,255.8,1.481e+05,0.000,1020.732,153.6,1.562e-03,3.394e-08,0.0,3.789e-08,4.584e-08,4.067e-08,-2.4,9.55,258.9,0.89,22.8,11.6,35.1,19.8,125.6,0.0,19.2,-28.9,144.8,-28.9,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,8.9635e+17,2.988e+02,1.400e+00,27.809,0.9992,1.9094e+16,2.79,2.13,36.40,8.4959e+17,95.44,94.78,28.00,2.7666e+16,1.78,3.09,16.00,0.113
0.0,713.000,22.00,48.00,3288.500,2575.500,0.830,156.4,1.929e-03,4.128e-08,56.248,52.943,255.8,1.481e+05,0.000,1021.232,153.7,1.548e-03,3.362e-08,0.0,3.753e-08,4.541e-08,4.026e-08,-2.5,9.55,259.1,0.89,22.8,11.6,35.1,19.8,125.6,0.0,22.5,-25.9,148.1,-25.9,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,8.8794e+17,2.988e+02,1.400e+00,27.808,0.9992,1.8908e+16,2.79,2.13,36.40,8.4162e+17,95.44,94.78,28.00,2.7418e+16,1.78,3.09,16.00,0.113
0.0,713.500,22.00,48.00,3289.000,2575.500,0.830,156.5,1.912e-03,4.090e-08,56.248,52.943,255.9,1.481e+05,0.000,1021.732,153.7,1.534e-03,3.330e-08,0.0,3.718e-08,4.499e-08,3.965e-08,-3.0,9.55,259.9,0.89,22.8,11.7,35.1,19.1,125.6,0.0,20.1,-20.7,145.7,-20.7,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,8.7961e+17,2.988e+02,1.400e+00,27.808,0.9992,1.8724e+16,2.79,2.13,36.40,8.3371e+17,95.44,94.78,28.00,2.7173e+16,1.78,3.09,16.00,0.113
0.0,714.000,22.00,48.00,3289.500,2575.500,0.830,156.6,1.895e-03,4.051e-08,56.248,52.943,256.0,1.481e+05,0.000,1022.232,153.8,1.520e-03,3.298e-08,0.0,3.683e-08,4.456e-08,3.949e-08,-2.5,9.55,259.3,0.88,22.8,11.7,35.1,19.7,125.6,0.0,18.4,-20.6,144.0,-20.6,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,8.7135e+17,2.988e+02,1.400e+00,27.808,0.9992,1.8541e+16,2.79,2.13,36.40,8.2588e+17,95.44,94.78,28.00,2.6929e+16,1.78,3.09,16.00,0.113
0.0,714.500,22.00,48.00,3290.000,2575.500,0.829,156.7,1.879e-03,4.013e-08,56.248,52.943,256.0,1.481e+05,0.000,1022.732,153.9,1.507e-03,3.266e-08,0.0,3.648e-08,4.414e-08,3.903e-08,-2.7,9.55,259.6,0.88,22.9,11.7,35.1,19.5,125.6,0.0,12.4,-18.1,138.0,-18.1,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,8.6318e+17,2.988e+02,1.400e+00,27.808,0.9992,1.8360e+16,2.78,2.13,36.40,8.1813e+17,95.44,94.78,28.00,2.6688e+16,1.78,3.09,16.00,0.113
0.0,715.000,22.00,48.00,3290.500,2575.500,0.829,156.8,1.862e-03,3.975e-08,56.248,52.943,256.1,1.481e+05,0.000,1023.232,154.0,1.493e-03,3.235e-08,0.0,3.614e-08,4.373e-08,3.902e-08,-1.9,9.55,258.5,0.88,22.9,11.7,35.2,20.6,125.6,0.0,15.9,-12.6,141.5,-12.6,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,8.5508e+17,2.988e+02,1.400e+00,27.807,0.9992,1.8181e+16,2.78,2.13,36.40,8.1044e+17,95.44,94.78,28.00,2.6450e+16,1.78,3.09,16.00,0.113
