ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,
0.0,1738.000,22.00,48.00,27212.273,25474.273,7.605,580.3,1.624e-03,6.794e-10,283.696,271.867,1826.6,1.000e+05,0.000,5088.353,580.3,1.624e-03,6.794e-10,0.0,5.986e-10,7.712e-10,5.288e-10,-22.2,12.70,2070.5,1.00,0.0,-11.9,13.5,-22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,2.0228e+17,4.119e+03,1.396e+00,2.023,1.0020,2.0212e+17,99.78,99.92,2.02,1.4506e+14,0.14,0.07,4.00,2.0228e+13,0.08,0.01,16.04,
0.0,1739.000,22.00,48.00,27213.273,25474.273,7.604,580.4,1.618e-03,6.769e-10,283.696,271.867,1826.8,1.000e+05,0.000,5089.353,580.4,1.618e-03,6.769e-10,0.0,5.964e-10,7.683e-10,5.451e-10,-19.5,12.70,2035.8,1.00,0.0,-11.9,13.5,-19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,2.0154e+17,4.119e+03,1.396e+00,2.023,1.0020,2.0137e+17,99.78,99.92,2.02,1.4412e+14,0.14,0.07,4.00,2.0153e+13,0.08,0.01,16.04,
0.0,1740.000,22.00,48.00,27214.273,25474.273,7.603,580.4,1.612e-03,6.745e-10,283.696,271.867,1826.9,1.000e+05,0.000,5090.353,580.4,1.612e-03,6.745e-10,0.0,5.942e-10,7.655e-10,5.378e-10,-20.3,12.70,2045.9,1.00,0.0,-11.9,13.5,-20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,2.0080e+17,4.119e+03,1.396e+00,2.023,1.0020,2.0064e+17,99.78,99.92,2.02,1.4317e+14,0.14,0.07,4.00,2.0079e+13,0.08,0.01,16.04,
0.0,1741.000,22.00,48.00,27215.273,25474.273,7.603,580.5,1.607e-03,6.720e-10,283.696,271.867,1827.0,1.000e+05,0.000,5091.353,580.5,1.607e-03,6.720e-10,0.0,5.921e-10,7.627e-10,5.406e-10,-19.6,12.70,2037.0,1.00,0.0,-11.9,13.5,-19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,2.0006e+17,4.119e+03,1.396e+00,2.023,1.0020,1.9990e+17,99.78,99.92,2.02,1.4224e+14,0.14,0.07,4.00,2.0006e+13,0.08,0.01,16.04,
0.0,1742.000,22.00,48.00,27216.273,25474.273,7.602,580.6,1.601e-03,6.695e-10,283.696,271.867,1827.2,1.000e+05,0.000,5092.353,580.6,1.601e-03,6.695e-10,0.0,5.899e-10,7.599e-10,5.400e-10,-19.3,12.70,2034.5,1.00,0.0,-11.9,13.5,-19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.9933e+17,4.119e+03,1.396e+00,2.023,1.0020,1.9917e+17,99.78,99.92,2.02,1.4131e+14,0.14,0.07,4.00,1.9932e+13,0.08,0.01,16.04,
0.0,1743.000,22.00,48.00,27217.273,25474.273,7.602,580.7,1.595e-03,6.671e-10,283.696,271.867,1827.3,1.000e+05,0.000,5093.353,580.7,1.595e-03,6.671e-10,0.0,5.877e-10,7.571e-10,5.268e-10,-21.0,12.70,2056.3,1.00,0.0,-11.9,13.5,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.9860e+17,4.119e+03,1.396e+00,2.023,1.0020,1.9844e+17,99.78,99.92,2.02,1.4039e+14,0.14,0.07,4.00,1.9859e+13,0.08,0.01,16.04,
0.0,1744.000,22.00,48.00,27218.273,25474.273,7.601,580.8,1.590e-03,6.646e-10,283.696,271.867,1827.5,1.000e+05,0.000,5094.353,580.8,1.590e-03,6.646e-10,0.0,5.856e-10,7.543e-10,5.364e-10,-19.3,12.70,2034.2,1.00,0.0,-11.9,13.5,-19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.9787e+17,4.119e+03,1.396e+00,2.023,1.0020,1.9771e+17,99.78,99.92,2.02,1.3947e+14,0.14,0.07,4.00,1.9786e+13,0.08,0.01,16.04,
0.0,1745.000,22.00,48.00,27219.273,25474.273,7.600,580.9,1.584e-03,6.622e-10,283.696,271.867,1827.6,1.000e+05,0.000,5095.353,580.9,1.584e-03,6.622e-10,0.0,5.834e-10,7.516e-10,5.369e-10,-18.9,12.70,2029.5,1.00,0.0,-11.9,13.5,-18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.9714e+17,4.119e+03,1.396e+00,2.023,1.0020,1.9698e+17,99.78,99.92,2.02,1.3856e+14,0.14,0.07,4.00,1.9714e+13,0.08,0.01,16.04,
0.0,1746.000,22.00,48.00,27220.273,25474.273,7.600,581.0,1.579e-03,6.597e-10,283.696,271.867,1827.7,1.000e+05,0.000,5096.353,581.0,1.579e-03,6.597e-10,0.0,5.813e-10,7.488e-10,5.356e-10,-18.8,12.70,2028.5,1.00,0.0,-11.9,13.5,-18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.9642e+17,4.119e+03,1.396e+00,2.023,1.0020,1.9626e+17,99.78,99.92,2.02,1.3765e+14,0.14,0.07,4.00,1.9641e+13,0.08,0.01,16.04,
0.0,1747.000,22.00,48.00,27221.273,25474.273,7.599,581.1,1.573e-03,6.573e-10,283.696,271.867,1827.9,1.000e+05,0.000,5097.353,581.1,1.573e-03,6.573e-10,0.0,5.791e-10,7.460e-10,5.183e-10,-21.2,12.70,2058.5,1.00,0.0,-11.9,13.5,-21.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.9570e+17,4.119e+03,1.396e+00,2.023,1.0020,1.9554e+17,99.78,99.92,2.02,1.3676e+14,0.14,0.07,4.00,1.9569e+13,0.08,0.01,16.04,
0.0,1748.000,22.00,48.00,27222.273,25474.273,7.599,581.1,1.568e-03,6.549e-10,283.696,271.867,1828.0,1.000e+05,0.000,5098.353,581.1,1.568e-03,6.549e-10,0.0,5.770e-10,7.433e-10,5.181e-10,-20.9,12.70,2055.2,1.00,0.0,-11.9,13.5,-20.9,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.9498e+17,4.119e+03,1.396e+00,2.023,1.0020,1.9482e+17,99.78,99.92,2.02,1.3586e+14,0.14,0.07,4.00,1.9497e+13,0.08,0.01,16.04,
0.0,1749.000,22.00,48.00,27223.273,25474.273,7.598,581.2,1.562e-03,6.525e-10,283.696,271.867,1828.1,1.000e+05,0.000,5099.353,581.2,1.562e-03,6.525e-10,0.0,5.749e-10,7.406e-10,5.292e-10,-18.9,12.70,2029.9,1.00,0.0,-11.9,13.5,-18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.9426e+17,4.119e+03,1.396e+00,2.023,1.0020,1.9411e+17,99.78,99.92,2.02,1.3498e+14,0.14,0.07,4.00,1.9426e+13,0.08,0.01,16.04,
0.0,1750.000,22.00,48.00,27224.273,25474.273,7.598,581.3,1.557e-03,6.501e-10,283.696,271.867,1828.3,1.000e+05,0.000,5100.353,581.3,1.557e-03,6.501e-10,0.0,5.728e-10,7.379e-10,5.262e-10,-19.1,12.70,2032.1,1.00,0.0,-11.9,13.5,-19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.9355e+17,4.119e+03,1.396e+00,2.023,1.0020,1.9340e+17,99.78,99.92,2.02,1.3409e+14,0.14,0.07,4.00,1.9355e+13,0.08,0.01,16.04,
0.0,1751.000,22.00,48.00,27225.273,25474.273,7.597,581.4,1.551e-03,6.477e-10,283.696,271.867,1828.4,1.000e+05,0.000,5101.353,581.4,1.551e-03,6.477e-10,0.0,5.707e-10,7.351e-10,5.305e-10,-18.1,12.70,2020.4,1.00,0.0,-11.9,13.5,-18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.9284e+17,4.119e+03,1.396e+00,2.023,1.0020,1.9269e+17,99.78,99.92,2.02,1.3322e+14,0.14,0.07,4.00,1.9284e+13,0.08,0.01,16.04,
0.0,1752.000,22.00,48.00,27226.273,25474.273,7.596,581.5,1.546e-03,6.453e-10,283.696,271.867,1828.6,1.000e+05,0.000,5102.353,581.5,1.546e-03,6.453e-10,0.0,5.686e-10,7.325e-10,5.296e-10,-17.9,12.70,2018.5,1.00,0.0,-11.9,13.5,-17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.9213e+17,4.119e+03,1.396e+00,2.023,1.0020,1.9198e+17,99.78,99.92,2.02,1.3235e+14,0.14,0.07,4.00,1.9213e+13,0.08,0.01,16.04,
0.0,1753.000,22.00,48.00,27227.273,25474.273,7.596,581.6,1.540e-03,6.430e-10,283.696,271.867,1828.7,1.000e+05,0.000,5103.353,581.6,1.540e-03,6.430e-10,0.0,5.665e-10,7.298e-10,5.280e-10,-17.9,12.70,2018.0,1.00,0.0,-11.9,13.5,-17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.9143e+17,4.119e+03,1.396e+00,2.023,1.0020,1.9128e+17,99.78,99.92,2.02,1.3148e+14,0.14,0.07,4.00,1.9142e+13,0.08,0.01,16.04,
0.0,1754.000,22.00,48.00,27228.273,25474.273,7.595,581.7,1.535e-03,6.406e-10,283.696,271.867,1828.8,1.000e+05,0.000,5104.353,581.7,1.535e-03,6.406e-10,0.0,5.644e-10,7.271e-10,5.305e-10,-17.2,12.70,2009.6,1.00,0.0,-11.9,13.5,-17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.9073e+17,4.119e+03,1.396e+00,2.023,1.0020,1.9058e+17,99.79,99.92,2.02,1.3062e+14,0.14,0.07,4.00,1.9072e+13,0.08,0.01,16.04,
0.0,1755.000,22.00,48.00,27229.273,25474.273,7.595,581.8,1.529e-03,6.382e-10,283.696,271.867,1829.0,1.000e+05,0.000,5105.353,581.8,1.529e-03,6.382e-10,0.0,5.623e-10,7.244e-10,5.301e-10,-17.0,12.70,2007.0,1.00,0.0,-11.9,13.5,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.9003e+17,4.119e+03,1.396e+00,2.023,1.0020,1.8988e+17,99.79,99.92,2.02,1.2977e+14,0.14,0.07,4.00,1.9002e+13,0.08,0.01,16.04,
0.0,1756.000,22.00,48.00,27230.273,25474.273,7.594,581.8,1.524e-03,6.359e-10,283.696,271.867,1829.1,1.000e+05,0.000,5106.353,581.8,1.524e-03,6.359e-10,0.0,5.603e-10,7.218e-10,5.309e-10,-16.5,12.70,2001.8,1.00,0.0,-11.9,13.5,-16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.8933e+17,4.119e+03,1.396e+00,2.023,1.0020,1.8918e+17,99.79,99.92,2.02,1.2892e+14,0.13,0.07,4.00,1.8932e+13,0.08,0.01,16.04,
0.0,1757.000,22.00,48.00,27231.273,25474.273,7.593,581.9,1.519e-03,6.336e-10,283.696,271.867,1829.3,1.000e+05,0.000,5107.353,581.9,1.519e-03,6.336e-10,0.0,5.582e-10,7.191e-10,5.390e-10,-14.9,12.70,1983.3,1.00,0.0,-11.9,13.5,-14.9,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.8863e+17,4.119e+03,1.396e+00,2.023,1.0020,1.8849e+17,99.79,99.92,2.02,1.2808e+14,0.13,0.07,4.00,1.8863e+13,0.08,0.01,16.04,
0.0,1758.000,22.00,48.00,27232.273,25474.273,7.593,582.0,1.513e-03,6.312e-10,283.696,271.867,1829.4,1.000e+05,0.000,5108.353,582.0,1.513e-03,6.312e-10,0.0,5.562e-10,7.165e-10,5.295e-10,-16.1,12.70,1997.5,1.00,0.0,-11.9,13.5,-16.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.8794e+17,4.119e+03,1.396e+00,2.023,1.0020,1.8780e+17,99.79,99.92,2.02,1.2725e+14,0.13,0.07,4.00,1.8794e+13,0.08,0.01,16.04,
0.0,1759.000,22.00,48.00,27233.273,25474.273,7.592,582.1,1.508e-03,6.289e-10,283.696,271.867,1829.5,1.000e+05,0.000,5109.353,582.1,1.508e-03,6.289e-10,0.0,5.541e-10,7.138e-10,5.196e-10,-17.4,12.70,2012.9,1.00,0.0,-11.9,13.5,-17.4,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.8725e+17,4.119e+03,1.396e+00,2.023,1.0020,1.8711e+17,99.79,99.92,2.02,1.2641e+14,0.13,0.07,4.00,1.8725e+13,0.08,0.01,16.04,
0.0,1760.000,22.00,48.00,27234.273,25474.273,7.592,582.2,1.503e-03,6.266e-10,283.696,271.867,1829.7,1.000e+05,0.000,5110.353,582.2,1.503e-03,6.266e-10,0.0,5.521e-10,7.112e-10,5.252e-10,-16.2,12.70,1998.5,1.00,0.0,-11.9,13.5,-16.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.8656e+17,4.119e+03,1.396e+00,2.023,1.0020,1.8642e+17,99.79,99.92,2.02,1.2559e+14,0.13,0.07,4.00,1.8656e+13,0.08,0.01,16.04,
0.0,1761.000,22.00,48.00,27235.273,25474.273,7.591,582.3,1.497e-03,6.243e-10,283.696,271.867,1829.8,1.000e+05,0.000,5111.353,582.3,1.497e-03,6.243e-10,0.0,5.501e-10,7.086e-10,5.134e-10,-17.8,12.70,2017.8,1.00,0.0,-11.9,13.5,-17.8,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.8588e+17,4.119e+03,1.396e+00,2.023,1.0020,1.8574e+17,99.79,99.92,2.02,1.2477e+14,0.13,0.07,4.00,1.8588e+13,0.08,0.01,16.04,
0.0,1762.000,22.00,48.00,27236.273,25474.273,7.591,582.4,1.492e-03,6.220e-10,283.696,271.867,1830.0,1.000e+05,0.000,5112.353,582.4,1.492e-03,6.220e-10,0.0,5.480e-10,7.060e-10,5.140e-10,-17.4,12.70,2013.1,1.00,0.0,-11.9,13.5,-17.4,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.8520e+17,4.119e+03,1.396e+00,2.023,1.0020,1.8506e+17,99.79,99.92,2.02,1.2395e+14,0.13,0.07,4.00,1.8519e+13,0.08,0.01,16.04,
0.0,1763.000,22.00,48.00,27237.273,25474.273,7.590,582.5,1.487e-03,6.197e-10,283.696,271.867,1830.1,1.000e+05,0.000,5113.353,582.5,1.487e-03,6.197e-10,0.0,5.460e-10,7.034e-10,5.024e-10,-18.9,12.70,2032.7,1.00,0.0,-11.9,13.5,-18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.8452e+17,4.119e+03,1.396e+00,2.023,1.0020,1.8438e+17,99.79,99.92,2.02,1.2314e+14,0.13,0.07,4.00,1.8451e+13,0.08,0.01,16.04,
0.0,1764.000,22.00,48.00,27238.273,25474.273,7.589,582.5,1.482e-03,6.175e-10,283.696,271.867,1830.2,1.000e+05,0.000,5114.353,582.5,1.482e-03,6.175e-10,0.0,5.440e-10,7.008e-10,5.055e-10,-18.1,12.70,2022.8,1.00,0.0,-11.9,13.5,-18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.8384e+17,4.119e+03,1.396e+00,2.023,1.0020,1.8370e+17,99.79,99.92,2.02,1.2234e+14,0.13,0.07,4.00,1.8384e+13,0.08,0.01,16.04,
0.0,1765.000,22.00,48.00,27239.273,25474.273,7.589,582.6,1.476e-03,6.152e-10,283.696,271.867,1830.4,1.000e+05,0.000,5115.353,582.6,1.476e-03,6.152e-10,0.0,5.420e-10,6.983e-10,4.851e-10,-21.2,12.70,2061.3,1.00,0.0,-11.9,13.5,-21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.8317e+17,4.119e+03,1.396e+00,2.023,1.0020,1.8303e+17,99.79,99.92,2.02,1.2154e+14,0.13,0.07,4.00,1.8316e+13,0.08,0.01,16.04,
0.0,1766.000,22.00,48.00,27240.273,25474.273,7.588,582.7,1.471e-03,6.129e-10,283.696,271.867,1830.5,1.000e+05,0.000,5116.353,582.7,1.471e-03,6.129e-10,0.0,5.400e-10,6.957e-10,4.751e-10,-22.5,12.70,2079.2,1.00,0.0,-11.9,13.5,-22.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.8249e+17,4.119e+03,1.396e+00,2.023,1.0020,1.8236e+17,99.79,99.92,2.02,1.2075e+14,0.13,0.07,4.00,1.8249e+13,0.08,0.01,16.04,
0.0,1767.000,22.00,48.00,27241.273,25474.273,7.588,582.8,1.466e-03,6.107e-10,283.696,271.867,1830.6,1.000e+05,0.000,5117.353,582.8,1.466e-03,6.107e-10,0.0,5.381e-10,6.931e-10,4.693e-10,-23.2,12.70,2088.4,1.00,0.0,-11.9,13.5,-23.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.8182e+17,4.119e+03,1.396e+00,2.023,1.0020,1.8169e+17,99.79,99.92,2.02,1.1996e+14,0.13,0.07,4.00,1.8182e+13,0.08,0.01,16.04,
0.0,1768.000,22.00,48.00,27242.273,25474.273,7.587,582.9,1.461e-03,6.084e-10,283.696,271.867,1830.8,1.000e+05,0.000,5118.353,582.9,1.461e-03,6.084e-10,0.0,5.361e-10,6.906e-10,4.716e-10,-22.5,12.70,2079.6,1.00,0.0,-11.9,13.5,-22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.8116e+17,4.119e+03,1.396e+00,2.023,1.0020,1.8102e+17,99.79,99.92,2.02,1.1917e+14,0.13,0.07,4.00,1.8115e+13,0.08,0.01,16.04,
0.0,1769.000,22.00,48.00,27243.273,25474.273,7.586,583.0,1.456e-03,6.062e-10,283.696,271.867,1830.9,1.000e+05,0.000,5119.353,583.0,1.456e-03,6.062e-10,0.0,5.341e-10,6.881e-10,4.656e-10,-23.2,12.70,2089.2,1.00,0.0,-11.9,13.5,-23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.8049e+17,4.119e+03,1.396e+00,2.023,1.0020,1.8036e+17,99.79,99.92,2.02,1.1840e+14,0.13,0.07,4.00,1.8049e+13,0.08,0.01,16.04,
0.0,1770.000,22.00,48.00,27244.273,25474.273,7.586,583.1,1.451e-03,6.040e-10,283.696,271.867,1831.1,1.000e+05,0.000,5120.353,583.1,1.451e-03,6.040e-10,0.0,5.322e-10,6.855e-10,4.625e-10,-23.4,12.70,2092.5,1.00,0.0,-11.9,13.5,-23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.7983e+17,4.119e+03,1.396e+00,2.023,1.0020,1.7969e+17,99.79,99.92,2.02,1.1762e+14,0.13,0.07,4.00,1.7983e+13,0.08,0.01,16.04,
0.0,1771.000,22.00,48.00,27245.273,25474.273,7.585,583.2,1.445e-03,6.018e-10,283.696,271.867,1831.2,1.000e+05,0.000,5121.353,583.2,1.445e-03,6.018e-10,0.0,5.302e-10,6.830e-10,4.622e-10,-23.2,12.70,2089.5,1.00,0.0,-11.9,13.5,-23.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.7917e+17,4.119e+03,1.396e+00,2.023,1.0020,1.7904e+17,99.79,99.92,2.02,1.1685e+14,0.13,0.07,4.00,1.7917e+13,0.08,0.01,16.04,
0.0,1772.000,22.00,48.00,27246.273,25474.273,7.585,583.2,1.440e-03,5.996e-10,283.696,271.867,1831.3,1.000e+05,0.000,5122.353,583.2,1.440e-03,5.996e-10,0.0,5.283e-10,6.805e-10,4.569e-10,-23.8,12.70,2097.8,1.00,0.0,-11.9,13.5,-23.8,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.7851e+17,4.119e+03,1.396e+00,2.023,1.0020,1.7838e+17,99.79,99.92,2.02,1.1609e+14,0.13,0.07,4.00,1.7851e+13,0.08,0.01,16.04,
0.0,1773.000,22.00,48.00,27247.273,25474.273,7.584,583.3,1.435e-03,5.974e-10,283.696,271.867,1831.5,1.000e+05,0.000,5123.353,583.3,1.435e-03,5.974e-10,0.0,5.263e-10,6.780e-10,4.496e-10,-24.7,12.70,2111.0,1.00,0.0,-11.9,13.5,-24.7,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.7786e+17,4.119e+03,1.396e+00,2.023,1.0020,1.7772e+17,99.79,99.93,2.02,1.1533e+14,0.13,0.06,4.00,1.7785e+13,0.08,0.01,16.04,
0.0,1774.000,22.00,48.00,27248.273,25474.273,7.583,583.4,1.430e-03,5.952e-10,283.696,271.867,1831.6,1.000e+05,0.000,5124.353,583.4,1.430e-03,5.952e-10,0.0,5.244e-10,6.755e-10,4.504e-10,-24.3,12.70,2105.5,1.00,0.0,-11.9,13.5,-24.3,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.7721e+17,4.119e+03,1.396e+00,2.023,1.0020,1.7707e+17,99.79,99.93,2.02,1.1458e+14,0.13,0.06,4.00,1.7720e+13,0.08,0.01,16.04,
0.0,1775.000,22.00,48.00,27249.273,25474.273,7.583,583.5,1.425e-03,5.930e-10,283.696,271.867,1831.8,1.000e+05,0.000,5125.353,583.5,1.425e-03,5.930e-10,0.0,5.225e-10,6.730e-10,4.420e-10,-25.5,12.70,2121.6,1.00,0.0,-11.9,13.5,-25.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.7656e+17,4.119e+03,1.396e+00,2.023,1.0020,1.7642e+17,99.79,99.93,2.02,1.1383e+14,0.13,0.06,4.00,1.7655e+13,0.08,0.01,16.04,
0.0,1776.000,22.00,48.00,27250.273,25474.273,7.582,583.6,1.420e-03,5.908e-10,283.696,271.867,1831.9,1.000e+05,0.000,5126.353,583.6,1.420e-03,5.908e-10,0.0,5.205e-10,6.706e-10,4.537e-10,-23.2,12.70,2090.4,1.00,0.0,-11.9,13.5,-23.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.7591e+17,4.119e+03,1.396e+00,2.023,1.0020,1.7578e+17,99.79,99.93,2.02,1.1309e+14,0.13,0.06,4.00,1.7590e+13,0.08,0.01,16.04,
0.0,1777.000,22.00,48.00,27251.273,25474.273,7.582,583.7,1.415e-03,5.886e-10,283.696,271.867,1832.0,1.000e+05,0.000,5127.353,583.7,1.415e-03,5.886e-10,0.0,5.186e-10,6.681e-10,4.570e-10,-22.4,12.70,2079.2,1.00,0.0,-11.9,13.5,-22.4,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.7526e+17,4.119e+03,1.396e+00,2.023,1.0020,1.7513e+17,99.79,99.93,2.02,1.1235e+14,0.13,0.06,4.00,1.7526e+13,0.08,0.01,16.04,
0.0,1778.000,22.00,48.00,27252.273,25474.273,7.581,583.8,1.410e-03,5.865e-10,283.696,271.867,1832.2,1.000e+05,0.000,5128.353,583.8,1.410e-03,5.865e-10,0.0,5.167e-10,6.657e-10,4.537e-10,-22.6,12.70,2083.1,1.00,0.0,-11.9,13.5,-22.6,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.7462e+17,4.119e+03,1.396e+00,2.023,1.0020,1.7449e+17,99.79,99.93,2.02,1.1162e+14,0.13,0.06,4.00,1.7462e+13,0.08,0.01,16.04,
0.0,1779.000,22.00,48.00,27253.273,25474.273,7.581,583.9,1.405e-03,5.843e-10,283.696,271.867,1832.3,1.000e+05,0.000,5129.353,583.9,1.405e-03,5.843e-10,0.0,5.148e-10,6.632e-10,4.559e-10,-22.0,12.70,2074.4,1.00,0.0,-11.9,13.5,-22.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.7398e+17,4.119e+03,1.396e+00,2.023,1.0020,1.7385e+17,99.79,99.93,2.02,1.1089e+14,0.13,0.06,4.00,1.7398e+13,0.08,0.01,16.04,
