ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,
0.0,1237.000,22.00,48.00,72019.555,70782.555,22.818,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1238.000,22.00,48.00,72020.555,70782.555,22.817,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1239.000,22.00,48.00,72021.555,70782.555,22.817,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1240.000,22.00,48.00,72022.555,70782.555,22.816,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1241.000,22.00,48.00,72023.555,70782.555,22.815,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1242.000,22.00,48.00,72024.555,70782.555,22.815,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1243.000,22.00,48.00,72025.555,70782.555,22.814,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1244.000,22.00,48.00,72026.555,70782.555,22.813,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1245.000,22.00,48.00,72027.555,70782.555,22.812,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1246.000,22.00,48.00,72028.555,70782.555,22.812,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1247.000,22.00,48.00,72029.555,70782.555,22.811,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1248.000,22.00,48.00,72030.555,70782.555,22.810,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1249.000,22.00,48.00,72031.555,70782.555,22.810,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1250.000,22.00,48.00,72032.555,70782.555,22.809,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1251.000,22.00,48.00,72033.555,70782.555,22.808,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1252.000,22.00,48.00,72034.555,70782.555,22.807,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1253.000,22.00,48.00,72035.555,70782.555,22.807,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1254.000,22.00,48.00,72036.555,70782.555,22.806,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1255.000,22.00,48.00,72037.555,70782.555,22.805,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1256.000,22.00,48.00,72038.555,70782.555,22.804,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1257.000,22.00,48.00,72039.555,70782.555,22.804,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1258.000,22.00,48.00,72040.555,70782.555,22.803,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1259.000,22.00,48.00,72041.555,70782.555,22.802,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1260.000,22.00,48.00,72042.555,70782.555,22.802,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1261.000,22.00,48.00,72043.555,70782.555,22.801,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1262.000,22.00,48.00,72044.555,70782.555,22.800,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1263.000,22.00,48.00,72045.555,70782.555,22.799,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1264.000,22.00,48.00,72046.555,70782.555,22.799,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1265.000,22.00,48.00,72047.555,70782.555,22.798,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1266.000,22.00,48.00,72048.555,70782.555,22.797,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1267.000,22.00,48.00,72049.555,70782.555,22.797,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1268.000,22.00,48.00,72050.555,70782.555,22.796,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1269.000,22.00,48.00,72051.555,70782.555,22.795,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1270.000,22.00,48.00,72052.555,70782.555,22.794,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1271.000,22.00,48.00,72053.555,70782.555,22.794,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1272.000,22.00,48.00,72054.555,70782.555,22.793,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1273.000,22.00,48.00,72055.555,70782.555,22.792,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1274.000,22.00,48.00,72056.555,70782.555,22.791,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1275.000,22.00,48.00,72057.555,70782.555,22.791,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1276.000,22.00,48.00,72058.555,70782.555,22.790,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1277.000,22.00,48.00,72059.555,70782.555,22.789,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1278.000,22.00,48.00,72060.555,70782.555,22.789,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1279.000,22.00,48.00,72061.555,70782.555,22.788,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1280.000,22.00,48.00,72062.555,70782.555,22.787,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1281.000,22.00,48.00,72063.555,70782.555,22.786,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1282.000,22.00,48.00,72064.555,70782.555,22.786,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1283.000,22.00,48.00,72065.555,70782.555,22.785,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1284.000,22.00,48.00,72066.555,70782.555,22.784,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1285.000,22.00,48.00,72067.555,70782.555,22.784,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1286.000,22.00,48.00,72068.555,70782.555,22.783,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1287.000,22.00,48.00,72069.555,70782.555,22.782,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1288.000,22.00,48.00,72070.555,70782.555,22.781,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
