ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
0.0,1167.000,22.00,48.00,25870.308,24703.308,9.979,431.7,4.450e-05,2.698e-11,173.892,143.235,1525.6,1.000e+05,0.000,3744.413,437.5,6.172e-05,3.694e-11,0.0,2.377e-11,3.062e-11,2.661e-11,-1.4,12.70,1536.2,1.00,-27.0,-35.7,-17.1,-28.0,70.6,0.0,58.2,48.3,128.7,48.3,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,7.4604e+15,3.821e+03,1.411e+00,2.176,1.0000,6.8737e+15,85.54,92.14,2.02,5.8668e+14,14.46,7.86,4.00,4.7587e-04,0.00,0.00,16.04,-0.099
0.0,1168.000,22.00,48.00,25871.308,24703.308,9.979,432.1,4.424e-05,2.679e-11,173.892,143.235,1526.5,1.000e+05,0.000,3745.413,437.9,6.137e-05,3.669e-11,0.0,2.360e-11,3.041e-11,2.629e-11,-1.9,12.70,1540.9,1.00,-27.0,-35.7,-17.1,-28.3,70.6,0.0,63.2,46.6,133.8,46.6,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,7.4113e+15,3.823e+03,1.411e+00,2.175,1.0000,6.8314e+15,85.61,92.18,2.02,5.7984e+14,14.39,7.82,4.00,4.5457e-04,0.00,0.00,16.04,-0.099
0.0,1169.000,22.00,48.00,25872.308,24703.308,9.978,432.4,4.399e-05,2.660e-11,173.892,143.235,1527.4,1.000e+05,0.000,3746.413,438.3,6.102e-05,3.644e-11,0.0,2.344e-11,3.019e-11,2.627e-11,-1.2,12.70,1537.0,1.00,-27.0,-35.7,-17.1,-27.9,70.6,0.0,66.7,36.7,137.2,36.7,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,7.3625e+15,3.824e+03,1.411e+00,2.174,1.0000,6.7894e+15,85.68,92.22,2.02,5.7308e+14,14.32,7.78,4.00,4.3423e-04,0.00,0.00,16.04,-0.099
0.0,1170.000,22.00,48.00,25873.308,24703.308,9.977,432.8,4.374e-05,2.642e-11,173.892,143.235,1528.3,1.000e+05,0.000,3747.413,438.6,6.068e-05,3.619e-11,0.0,2.328e-11,2.998e-11,2.652e-11,0.4,12.70,1525.4,1.00,-27.0,-35.7,-17.1,-26.7,70.6,0.0,73.6,36.9,144.1,36.9,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,7.3140e+15,3.826e+03,1.411e+00,2.173,1.0000,6.7476e+15,85.75,92.26,2.02,5.6640e+14,14.25,7.74,4.00,4.1480e-04,0.00,0.00,16.04,-0.099
0.0,1171.000,22.00,48.00,25874.308,24703.308,9.976,433.2,4.349e-05,2.624e-11,176.087,145.432,1529.2,1.000e+05,0.000,3795.728,439.0,6.034e-05,3.594e-11,0.0,2.312e-11,2.978e-11,2.620e-11,-0.1,12.70,1530.1,1.00,-27.0,-35.7,-17.1,-27.1,70.6,0.0,81.1,34.5,151.7,34.5,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,7.2663e+15,3.827e+03,1.411e+00,2.173,1.0000,6.7064e+15,85.81,92.30,2.02,5.5987e+14,14.19,7.70,4.00,3.9641e-04,0.00,0.00,16.04,-0.099
0.0,1172.000,22.00,48.00,25875.308,24703.308,9.975,433.5,4.324e-05,2.606e-11,176.087,145.432,1530.0,1.000e+05,0.000,3796.728,439.4,6.000e-05,3.570e-11,0.0,2.296e-11,2.957e-11,2.635e-11,1.1,12.70,1521.4,1.00,-27.0,-35.7,-17.1,-26.2,70.6,0.0,89.8,35.9,160.4,35.9,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,7.2190e+15,3.828e+03,1.411e+00,2.172,1.0000,6.6656e+15,85.88,92.33,2.02,5.5341e+14,14.12,7.67,4.00,3.7883e-04,0.00,0.00,16.04,-0.099
0.0,1173.000,22.00,48.00,25876.308,24703.308,9.975,433.9,4.300e-05,2.588e-11,176.087,145.432,1530.9,1.000e+05,0.000,3797.728,439.8,5.967e-05,3.545e-11,0.0,2.280e-11,2.937e-11,2.630e-11,1.6,12.70,1518.6,1.00,-27.0,-35.7,-17.2,-25.8,70.6,0.0,98.3,34.2,168.9,34.2,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,7.1720e+15,3.830e+03,1.410e+00,2.171,1.0000,6.6249e+15,85.95,92.37,2.02,5.4702e+14,14.05,7.63,4.00,3.6204e-04,0.00,0.00,16.04,-0.099
0.0,1174.000,22.00,48.00,25877.308,24703.308,9.974,434.3,4.276e-05,2.570e-11,176.087,145.432,1531.8,1.000e+05,0.000,3798.728,440.2,5.933e-05,3.521e-11,0.0,2.264e-11,2.917e-11,2.566e-11,-0.1,12.70,1532.9,1.00,-27.0,-35.7,-17.2,-27.1,70.6,0.0,93.7,25.7,164.3,25.7,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,7.1253e+15,3.831e+03,1.410e+00,2.170,1.0000,6.5846e+15,86.01,92.41,2.02,5.4071e+14,13.99,7.59,4.00,3.4599e-04,0.00,0.00,16.04,-0.099
0.0,1175.000,22.00,48.00,25878.308,24703.308,9.973,434.6,4.251e-05,2.552e-11,176.087,145.432,1532.7,1.000e+05,0.000,3799.728,440.5,5.900e-05,3.497e-11,0.0,2.249e-11,2.897e-11,2.554e-11,0.1,12.70,1532.2,1.00,-27.0,-35.7,-17.2,-27.0,70.6,0.0,84.6,21.9,155.2,21.9,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,7.0789e+15,3.832e+03,1.410e+00,2.169,1.0000,6.5444e+15,86.08,92.45,2.02,5.3447e+14,13.92,7.55,4.00,3.3065e-04,0.00,0.00,16.04,-0.099
0.0,1176.000,22.00,48.00,25879.308,24703.308,9.972,435.0,4.227e-05,2.535e-11,176.087,145.432,1533.6,1.000e+05,0.000,3800.728,440.9,5.867e-05,3.474e-11,0.0,2.233e-11,2.877e-11,2.557e-11,0.9,12.70,1526.9,1.00,-27.0,-35.7,-17.2,-26.4,70.6,0.0,64.1,23.4,134.7,23.4,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,7.0329e+15,3.834e+03,1.410e+00,2.169,1.0000,6.5045e+15,86.14,92.49,2.02,5.2831e+14,13.86,7.51,4.00,3.1599e-04,0.00,0.00,16.04,-0.099
0.0,1177.000,22.00,48.00,25880.308,24703.308,9.971,435.4,4.203e-05,2.518e-11,176.087,145.432,1534.4,1.000e+05,0.000,3801.728,441.3,5.835e-05,3.450e-11,0.0,2.218e-11,2.857e-11,2.522e-11,0.2,12.70,1533.1,1.00,-27.0,-35.7,-17.2,-26.9,70.6,0.0,64.9,25.9,135.5,25.9,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.9871e+15,3.835e+03,1.410e+00,2.168,1.0000,6.4649e+15,86.21,92.53,2.02,5.2221e+14,13.79,7.47,4.00,3.0198e-04,0.00,0.00,16.04,-0.099
0.0,1178.000,22.00,48.00,25881.308,24703.308,9.971,435.7,4.180e-05,2.500e-11,176.087,145.432,1535.3,1.000e+05,0.000,3802.728,441.7,5.802e-05,3.427e-11,0.0,2.203e-11,2.838e-11,2.538e-11,1.5,12.70,1523.8,1.00,-27.0,-35.7,-17.2,-25.9,70.6,0.0,54.2,23.0,124.8,23.0,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.9417e+15,3.836e+03,1.410e+00,2.167,1.0000,6.4255e+15,86.28,92.56,2.02,5.1618e+14,13.72,7.44,4.00,2.8859e-04,0.00,0.00,16.04,-0.099
0.0,1179.000,22.00,48.00,25882.308,24703.308,9.970,436.1,4.156e-05,2.483e-11,176.087,145.432,1536.2,1.000e+05,0.000,3803.728,442.1,5.770e-05,3.403e-11,0.0,2.188e-11,2.818e-11,2.478e-11,-0.2,12.70,1537.8,1.00,-27.0,-35.7,-17.2,-27.2,70.6,0.0,33.5,20.2,104.1,20.2,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.8966e+15,3.838e+03,1.410e+00,2.166,1.0000,6.3863e+15,86.34,92.60,2.02,5.1023e+14,13.66,7.40,4.00,2.7580e-04,0.00,0.00,16.04,-0.099
0.0,1180.000,22.00,48.00,25883.308,24703.308,9.969,436.5,4.132e-05,2.466e-11,176.087,145.432,1537.1,1.000e+05,0.000,3804.728,442.5,5.737e-05,3.380e-11,0.0,2.173e-11,2.799e-11,2.438e-11,-1.1,12.70,1546.0,1.00,-27.0,-35.7,-17.2,-27.9,70.6,0.0,33.1,11.8,103.6,11.8,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.8518e+15,3.839e+03,1.410e+00,2.166,1.0000,6.3474e+15,86.41,92.64,2.02,5.0434e+14,13.59,7.36,4.00,2.6357e-04,0.00,0.00,16.04,-0.099
0.0,1181.000,22.00,48.00,25884.308,24703.308,9.968,436.8,4.109e-05,2.450e-11,178.182,147.725,1537.9,1.000e+05,0.000,3850.998,442.8,5.706e-05,3.358e-11,0.0,2.158e-11,2.780e-11,2.476e-11,1.1,12.70,1529.6,1.00,-27.0,-35.7,-17.2,-26.2,70.6,0.0,51.0,7.3,121.5,7.3,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.8077e+15,3.840e+03,1.410e+00,2.165,1.0000,6.3091e+15,86.47,92.68,2.02,4.9858e+14,13.53,7.32,4.00,2.5199e-04,0.00,0.00,16.04,-0.099
0.0,1182.000,22.00,48.00,25885.308,24703.308,9.967,437.2,4.086e-05,2.433e-11,178.182,147.725,1538.8,1.000e+05,0.000,3851.998,443.2,5.674e-05,3.335e-11,0.0,2.144e-11,2.761e-11,2.485e-11,2.2,12.70,1522.5,1.00,-27.0,-35.7,-17.2,-25.5,70.6,0.0,43.5,-2.9,114.1,-2.9,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.7639e+15,3.842e+03,1.410e+00,2.164,1.0000,6.2711e+15,86.53,92.71,2.02,4.9288e+14,13.47,7.29,4.00,2.4092e-04,0.00,0.00,16.04,-0.099
0.0,1183.000,22.00,48.00,25886.308,24703.308,9.967,437.6,4.063e-05,2.417e-11,178.182,147.725,1539.6,1.000e+05,0.000,3852.998,443.6,5.643e-05,3.313e-11,0.0,2.129e-11,2.743e-11,2.446e-11,1.2,12.70,1530.2,1.00,-27.1,-35.7,-17.2,-26.2,70.6,0.0,14.8,1.1,85.4,1.1,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.7205e+15,3.843e+03,1.410e+00,2.164,1.0000,6.2332e+15,86.60,92.75,2.02,4.8725e+14,13.40,7.25,4.00,2.3033e-04,0.00,0.00,16.04,-0.099
0.0,1184.000,22.00,48.00,25887.308,24703.308,9.966,437.9,4.041e-05,2.400e-11,178.182,147.725,1540.5,1.000e+05,0.000,3853.998,444.0,5.612e-05,3.291e-11,0.0,2.115e-11,2.724e-11,2.443e-11,1.8,12.70,1527.0,1.00,-27.1,-35.7,-17.2,-25.8,70.6,0.0,-1.4,3.5,69.2,3.5,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.6773e+15,3.844e+03,1.410e+00,2.163,1.0000,6.1956e+15,86.66,92.79,2.02,4.8168e+14,13.34,7.21,4.00,2.2022e-04,0.00,0.00,16.04,-0.099
0.0,1185.000,22.00,48.00,25888.308,24703.308,9.965,438.3,4.018e-05,2.384e-11,178.182,147.725,1541.3,1.000e+05,0.000,3854.998,444.3,5.581e-05,3.269e-11,0.0,2.101e-11,2.706e-11,2.383e-11,-0.1,12.70,1541.8,1.00,-27.1,-35.7,-17.2,-27.1,70.6,0.0,6.3,2.5,76.9,2.5,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.6344e+15,3.845e+03,1.410e+00,2.162,1.0000,6.1582e+15,86.72,92.82,2.02,4.7617e+14,13.28,7.18,4.00,2.1054e-04,0.00,0.00,16.04,-0.099
0.0,1186.000,22.00,48.00,25889.308,24703.308,9.964,438.7,3.996e-05,2.368e-11,178.182,147.725,1542.2,1.000e+05,0.000,3855.998,444.7,5.550e-05,3.247e-11,0.0,2.086e-11,2.688e-11,2.394e-11,1.1,12.70,1533.8,1.00,-27.1,-35.7,-17.2,-26.3,70.6,0.0,22.3,-0.5,92.9,-0.5,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.5918e+15,3.847e+03,1.410e+00,2.161,1.0000,6.1211e+15,86.78,92.86,2.02,4.7073e+14,13.22,7.14,4.00,2.0129e-04,0.00,0.00,16.04,-0.099
0.0,1187.000,22.00,48.00,25890.308,24703.308,9.963,439.0,3.973e-05,2.352e-11,178.182,147.725,1543.1,1.000e+05,0.000,3856.998,445.1,5.520e-05,3.225e-11,0.0,2.072e-11,2.670e-11,2.364e-11,0.5,12.70,1539.1,1.00,-27.1,-35.7,-17.2,-26.7,70.6,0.0,18.7,-4.4,89.2,-4.4,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.5495e+15,3.848e+03,1.410e+00,2.161,1.0000,6.0842e+15,86.85,92.89,2.02,4.6535e+14,13.15,7.11,4.00,1.9245e-04,0.00,0.00,16.04,-0.099
0.0,1188.000,22.00,48.00,25891.308,24703.308,9.963,439.4,3.951e-05,2.336e-11,178.182,147.725,1543.9,1.000e+05,0.000,3857.998,445.5,5.489e-05,3.204e-11,0.0,2.058e-11,2.652e-11,2.352e-11,0.7,12.70,1538.7,1.00,-27.1,-35.8,-17.2,-26.6,70.6,0.0,15.8,-7.1,86.4,-7.1,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.5075e+15,3.849e+03,1.409e+00,2.160,1.0000,6.0475e+15,86.91,92.93,2.02,4.6003e+14,13.09,7.07,4.00,1.8399e-04,0.00,0.00,16.04,-0.099
0.0,1189.000,22.00,48.00,25892.308,24703.308,9.962,439.7,3.929e-05,2.320e-11,178.182,147.725,1544.8,1.000e+05,0.000,3858.998,445.9,5.459e-05,3.182e-11,0.0,2.044e-11,2.634e-11,2.339e-11,0.8,12.70,1538.7,1.00,-27.1,-35.8,-17.2,-26.5,70.6,0.0,3.7,-10.1,74.3,-10.1,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.4657e+15,3.850e+03,1.409e+00,2.159,1.0000,6.0110e+15,86.97,92.97,2.02,4.5477e+14,13.03,7.03,4.00,1.7591e-04,0.00,0.00,16.04,-0.099
0.0,1190.000,22.00,48.00,25893.308,24703.308,9.961,440.1,3.907e-05,2.305e-11,178.182,147.725,1545.6,1.000e+05,0.000,3859.998,446.2,5.429e-05,3.161e-11,0.0,2.031e-11,2.616e-11,2.322e-11,0.7,12.70,1539.9,1.00,-27.1,-35.8,-17.2,-26.5,70.6,0.0,19.8,-7.8,90.4,-7.8,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.4243e+15,3.852e+03,1.409e+00,2.159,1.0000,5.9747e+15,87.03,93.00,2.02,4.4958e+14,12.97,7.00,4.00,1.6818e-04,0.00,0.00,16.04,-0.099
0.0,1191.000,22.00,48.00,25894.308,24703.308,9.960,440.5,3.885e-05,2.289e-11,180.301,149.835,1546.5,1.000e+05,0.000,3906.904,446.6,5.399e-05,3.140e-11,0.0,2.017e-11,2.599e-11,2.241e-11,-2.1,12.70,1563.0,1.00,-27.1,-35.8,-17.2,-28.6,70.6,0.0,18.5,-9.7,89.1,-9.7,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.3835e+15,3.853e+03,1.409e+00,2.158,1.0000,5.9390e+15,87.09,93.04,2.02,4.4449e+14,12.91,6.96,4.00,1.6086e-04,0.00,0.00,16.04,-0.099
0.0,1192.000,22.00,48.00,25895.308,24703.308,9.959,440.8,3.864e-05,2.274e-11,180.301,149.835,1547.3,1.000e+05,0.000,3907.904,447.0,5.370e-05,3.119e-11,0.0,2.004e-11,2.581e-11,2.216e-11,-2.6,12.70,1567.6,1.00,-27.1,-35.8,-17.3,-29.0,70.6,0.0,19.5,-9.3,90.1,-9.3,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.3430e+15,3.854e+03,1.409e+00,2.157,1.0000,5.9036e+15,87.15,93.07,2.02,4.3946e+14,12.85,6.93,4.00,1.5386e-04,0.00,0.00,16.04,-0.099
0.0,1193.000,22.00,48.00,25896.308,24703.308,9.959,441.2,3.842e-05,2.259e-11,180.301,149.835,1548.1,1.000e+05,0.000,3908.904,447.3,5.341e-05,3.099e-11,0.0,1.990e-11,2.564e-11,2.223e-11,-1.6,12.70,1560.6,1.00,-27.1,-35.8,-17.3,-28.3,70.6,0.0,12.6,-9.3,83.1,-9.3,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.3028e+15,3.855e+03,1.409e+00,2.156,1.0000,5.8683e+15,87.21,93.11,2.02,4.3448e+14,12.79,6.89,4.00,1.4716e-04,0.00,0.00,16.04,-0.099
0.0,1194.000,22.00,48.00,25897.308,24703.308,9.958,441.5,3.821e-05,2.244e-11,180.301,149.835,1549.0,1.000e+05,0.000,3909.904,447.7,5.311e-05,3.078e-11,0.0,1.977e-11,2.547e-11,2.181e-11,-2.8,12.70,1571.3,1.00,-27.1,-35.8,-17.3,-29.2,70.6,0.0,27.8,-3.6,98.3,-3.6,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.2628e+15,3.857e+03,1.409e+00,2.156,1.0000,5.8333e+15,87.27,93.14,2.02,4.2956e+14,12.73,6.86,4.00,1.4075e-04,0.00,0.00,16.04,-0.099
0.0,1195.000,22.00,48.00,25898.308,24703.308,9.957,441.9,3.800e-05,2.229e-11,180.301,149.835,1549.8,1.000e+05,0.000,3910.904,448.1,5.283e-05,3.058e-11,0.0,1.964e-11,2.530e-11,2.217e-11,-0.6,12.70,1554.2,1.00,-27.1,-35.8,-17.3,-27.5,70.6,0.0,6.7,-0.6,77.3,-0.6,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.2231e+15,3.858e+03,1.409e+00,2.155,1.0000,5.7984e+15,87.33,93.18,2.02,4.2470e+14,12.67,6.82,4.00,1.3462e-04,0.00,0.00,16.04,-0.099
0.0,1196.000,22.00,48.00,25899.308,24703.308,9.956,442.2,3.779e-05,2.214e-11,180.301,149.835,1550.7,1.000e+05,0.000,3911.904,448.5,5.254e-05,3.038e-11,0.0,1.951e-11,2.513e-11,2.150e-11,-2.9,12.70,1573.8,1.00,-27.1,-35.8,-17.3,-29.2,70.6,0.0,9.8,-10.2,80.3,-10.2,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.1837e+15,3.859e+03,1.409e+00,2.154,1.0000,5.7638e+15,87.39,93.21,2.02,4.1989e+14,12.61,6.79,4.00,1.2876e-04,0.00,0.00,16.04,-0.099
0.0,1197.000,22.00,48.00,25900.308,24703.308,9.955,442.6,3.758e-05,2.200e-11,180.301,149.835,1551.5,1.000e+05,0.000,3912.904,448.8,5.225e-05,3.018e-11,0.0,1.938e-11,2.497e-11,2.089e-11,-5.0,12.70,1592.2,1.00,-27.1,-35.8,-17.3,-30.8,70.6,0.0,37.0,-11.9,107.6,-11.9,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.1445e+15,3.860e+03,1.409e+00,2.154,1.0000,5.7294e+15,87.45,93.24,2.02,4.1514e+14,12.55,6.76,4.00,1.2316e-04,0.00,0.00,16.04,-0.099
0.0,1198.000,22.00,48.00,25901.308,24703.308,9.955,443.0,3.737e-05,2.185e-11,180.301,149.835,1552.3,1.000e+05,0.000,3913.904,449.2,5.197e-05,2.998e-11,0.0,1.925e-11,2.480e-11,2.085e-11,-4.6,12.70,1589.2,1.00,-27.1,-35.8,-17.3,-30.5,70.6,0.0,55.8,-10.0,126.3,-10.0,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.1056e+15,3.861e+03,1.409e+00,2.153,1.0000,5.6951e+15,87.51,93.28,2.02,4.1044e+14,12.49,6.72,4.00,1.1779e-04,0.00,0.00,16.04,-0.099
0.0,1199.000,22.00,48.00,25902.308,24703.308,9.954,443.3,3.717e-05,2.170e-11,180.301,149.835,1553.2,1.000e+05,0.000,3914.904,449.6,5.168e-05,2.978e-11,0.0,1.912e-11,2.463e-11,2.058e-11,-5.2,12.70,1594.8,1.00,-27.1,-35.8,-17.3,-30.9,70.6,0.0,53.6,-6.1,124.2,-6.1,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.0669e+15,3.863e+03,1.409e+00,2.152,1.0000,5.6611e+15,87.57,93.31,2.02,4.0579e+14,12.43,6.69,4.00,1.1267e-04,0.00,0.00,16.04,-0.099
0.0,1200.000,22.00,48.00,25903.308,24703.308,9.953,443.7,3.696e-05,2.156e-11,180.301,149.835,1554.0,1.000e+05,0.000,3915.904,449.9,5.140e-05,2.959e-11,0.0,1.900e-11,2.447e-11,2.032e-11,-5.7,12.70,1600.7,1.00,-27.1,-35.8,-17.3,-31.3,70.6,0.0,53.4,-5.6,124.0,-5.6,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.0285e+15,3.864e+03,1.409e+00,2.152,1.0000,5.6273e+15,87.63,93.34,2.02,4.0120e+14,12.37,6.66,4.00,1.0776e-04,0.00,0.00,16.04,-0.099
0.0,1201.000,22.00,48.00,25904.308,24703.308,9.952,444.0,3.676e-05,2.142e-11,182.327,152.075,1554.8,1.000e+05,0.000,3960.899,450.3,5.113e-05,2.940e-11,0.0,1.887e-11,2.431e-11,2.014e-11,-6.0,12.70,1603.5,1.00,-27.1,-35.8,-17.3,-31.5,70.6,0.0,56.8,-4.9,127.4,-4.9,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.9907e+15,3.865e+03,1.409e+00,2.151,1.0000,5.5940e+15,87.69,93.38,2.02,3.9670e+14,12.31,6.62,4.00,1.0311e-04,0.00,0.00,16.04,-0.099
0.0,1202.000,22.00,48.00,25905.308,24703.308,9.951,444.4,3.656e-05,2.128e-11,182.327,152.075,1555.6,1.000e+05,0.000,3961.899,450.7,5.085e-05,2.921e-11,0.0,1.875e-11,2.415e-11,2.003e-11,-5.9,12.70,1603.5,1.00,-27.1,-35.8,-17.3,-31.4,70.6,0.0,59.5,-6.2,130.1,-6.2,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.9532e+15,3.866e+03,1.409e+00,2.150,1.0000,5.5609e+15,87.74,93.41,2.02,3.9225e+14,12.26,6.59,4.00,9.8660e-05,0.00,0.00,16.04,-0.099
0.0,1203.000,22.00,48.00,25906.308,24703.308,9.951,444.7,3.636e-05,2.114e-11,182.327,152.075,1556.5,1.000e+05,0.000,3962.899,451.0,5.058e-05,2.902e-11,0.0,1.862e-11,2.399e-11,1.970e-11,-6.8,12.70,1612.1,1.00,-27.1,-35.8,-17.3,-32.1,70.6,0.0,66.0,-10.9,136.6,-10.9,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.9159e+15,3.867e+03,1.408e+00,2.150,1.0000,5.5280e+15,87.80,93.44,2.02,3.8785e+14,12.20,6.56,4.00,9.4402e-05,0.00,0.00,16.04,-0.099
0.0,1204.000,22.00,48.00,25907.308,24703.308,9.950,445.1,3.616e-05,2.100e-11,182.327,152.075,1557.3,1.000e+05,0.000,3963.899,451.4,5.030e-05,2.883e-11,0.0,1.850e-11,2.383e-11,1.958e-11,-6.8,12.70,1612.9,1.00,-27.2,-35.8,-17.3,-32.1,70.6,0.0,56.1,-12.0,126.6,-12.0,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.8788e+15,3.869e+03,1.408e+00,2.149,1.0000,5.4953e+15,87.86,93.48,2.02,3.8350e+14,12.14,6.52,4.00,9.0327e-05,0.00,0.00,16.04,-0.099
0.0,1205.000,22.00,48.00,25908.308,24703.308,9.949,445.4,3.596e-05,2.086e-11,182.327,152.075,1558.1,1.000e+05,0.000,3964.899,451.8,5.003e-05,2.864e-11,0.0,1.838e-11,2.368e-11,1.945e-11,-6.8,12.70,1613.7,1.00,-27.2,-35.8,-17.3,-32.1,70.6,0.0,55.0,-7.8,125.5,-7.8,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.8420e+15,3.870e+03,1.408e+00,2.149,1.0000,5.4628e+15,87.92,93.51,2.02,3.7919e+14,12.08,6.49,4.00,8.6429e-05,0.00,0.00,16.04,-0.099
0.0,1206.000,22.00,48.00,25909.308,24703.308,9.948,445.8,3.576e-05,2.073e-11,182.327,152.075,1558.9,1.000e+05,0.000,3965.899,452.1,4.976e-05,2.845e-11,0.0,1.826e-11,2.352e-11,1.915e-11,-7.6,12.70,1621.8,1.00,-27.2,-35.8,-17.3,-32.7,70.6,0.0,61.8,-0.6,132.4,-0.6,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.8055e+15,3.871e+03,1.408e+00,2.148,1.0000,5.4305e+15,87.97,93.54,2.02,3.7494e+14,12.03,6.46,4.00,8.2699e-05,0.00,0.00,16.04,-0.099
0.0,1207.000,22.00,48.00,25910.308,24703.308,9.947,446.1,3.557e-05,2.059e-11,182.327,152.075,1559.7,1.000e+05,0.000,3966.899,452.5,4.949e-05,2.827e-11,0.0,1.814e-11,2.337e-11,1.873e-11,-9.0,12.70,1635.3,1.00,-27.2,-35.8,-17.3,-33.7,70.6,0.0,79.1,0.2,149.7,0.2,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.7691e+15,3.872e+03,1.408e+00,2.147,1.0000,5.3984e+15,88.03,93.57,2.02,3.7073e+14,11.97,6.43,4.00,7.9129e-05,0.00,0.00,16.04,-0.099
